x,y,vx,vy,t
0,0.413,81.317,81.317,0
0.081,0.494,81.299,81.289,0.001
0.163,0.575,81.28,81.261,0.002
0.244,0.657,81.262,81.233,0.003
0.325,0.738,81.244,81.205,0.004
0.406,0.819,81.226,81.176,0.005
0.488,0.9,81.207,81.148,0.006
0.569,0.981,81.189,81.12,0.007
0.65,1.062,81.17,81.092,0.008
0.731,1.144,81.152,81.064,0.009
0.812,1.225,81.134,81.036,0.01
0.893,1.306,81.115,81.008,0.011
0.974,1.387,81.097,80.98,0.012
1.056,1.468,81.079,80.951,0.013
1.137,1.549,81.06,80.923,0.014
1.218,1.629,81.042,80.895,0.015
1.299,1.71,81.024,80.867,0.016
1.38,1.791,81.006,80.839,0.017
1.461,1.872,80.987,80.811,0.018
1.542,1.953,80.969,80.783,0.019
1.623,2.034,80.951,80.755,0.02
1.704,2.114,80.933,80.727,0.021
1.785,2.195,80.914,80.699,0.022
1.865,2.276,80.896,80.671,0.023
1.946,2.356,80.878,80.643,0.024
2.027,2.437,80.86,80.615,0.025
2.108,2.518,80.842,80.588,0.026
2.189,2.598,80.824,80.56,0.027
2.27,2.679,80.805,80.532,0.028
2.35,2.759,80.787,80.504,0.029
2.431,2.84,80.769,80.476,0.03
2.512,2.92,80.751,80.448,0.031
2.593,3.001,80.733,80.42,0.032
2.674,3.081,80.715,80.392,0.033
2.754,3.161,80.697,80.365,0.034
2.835,3.242,80.679,80.337,0.035
2.916,3.322,80.661,80.309,0.036
2.996,3.402,80.643,80.281,0.037
3.077,3.483,80.624,80.253,0.038
3.157,3.563,80.607,80.226,0.039
3.238,3.643,80.588,80.198,0.04
3.319,3.723,80.57,80.17,0.041
3.399,3.803,80.552,80.142,0.042
3.48,3.884,80.534,80.115,0.043
3.56,3.964,80.516,80.087,0.044
3.641,4.044,80.498,80.059,0.045
3.721,4.124,80.48,80.031,0.046
3.802,4.204,80.462,80.004,0.047
3.882,4.284,80.444,79.976,0.048
3.963,4.364,80.426,79.948,0.049
4.043,4.444,80.408,79.921,0.05
4.123,4.524,80.39,79.893,0.051
4.204,4.603,80.373,79.866,0.052
4.284,4.683,80.355,79.838,0.053
4.365,4.763,80.337,79.81,0.054
4.445,4.843,80.319,79.783,0.055
4.525,4.923,80.301,79.755,0.056
4.605,5.002,80.283,79.728,0.057
4.686,5.082,80.265,79.7,0.058
4.766,5.162,80.247,79.672,0.059
4.846,5.241,80.229,79.645,0.06
4.926,5.321,80.212,79.617,0.061
5.007,5.401,80.194,79.59,0.062
5.087,5.48,80.176,79.562,0.063
5.167,5.56,80.158,79.535,0.064
5.247,5.639,80.141,79.507,0.065
5.327,5.719,80.123,79.48,0.066
5.407,5.798,80.105,79.453,0.067
5.488,5.878,80.087,79.425,0.068
5.568,5.957,80.069,79.398,0.069
5.648,6.037,80.052,79.37,0.07
5.728,6.116,80.034,79.343,0.071
5.808,6.195,80.016,79.315,0.072
5.888,6.275,79.998,79.288,0.073
5.968,6.354,79.981,79.261,0.074
6.048,6.433,79.963,79.233,0.075
6.128,6.512,79.945,79.206,0.076
6.208,6.591,79.928,79.179,0.077
6.287,6.671,79.91,79.151,0.078
6.367,6.75,79.892,79.124,0.079
6.447,6.829,79.875,79.097,0.08
6.527,6.908,79.857,79.069,0.081
6.607,6.987,79.84,79.042,0.082
6.687,7.066,79.822,79.015,0.083
6.767,7.145,79.804,78.988,0.084
6.846,7.224,79.787,78.96,0.085
6.926,7.303,79.769,78.933,0.086
7.006,7.382,79.751,78.906,0.087
7.086,7.461,79.734,78.879,0.088
7.165,7.54,79.716,78.851,0.089
7.245,7.619,79.699,78.824,0.09
7.325,7.697,79.681,78.797,0.091
7.405,7.776,79.664,78.77,0.092
7.484,7.855,79.646,78.743,0.093
7.564,7.934,79.629,78.716,0.094
7.643,8.012,79.611,78.688,0.095
7.723,8.091,79.593,78.661,0.096
7.803,8.17,79.576,78.634,0.097
7.882,8.248,79.559,78.607,0.098
7.962,8.327,79.541,78.58,0.099
8.041,8.405,79.523,78.553,0.1
8.121,8.484,79.506,78.526,0.101
8.2,8.562,79.488,78.499,0.102
8.28,8.641,79.471,78.472,0.103
8.359,8.719,79.453,78.444,0.104
8.439,8.798,79.436,78.417,0.105
8.518,8.876,79.419,78.39,0.106
8.597,8.955,79.401,78.363,0.107
8.677,9.033,79.384,78.336,0.108
8.756,9.111,79.366,78.309,0.109
8.836,9.19,79.349,78.282,0.11
8.915,9.268,79.331,78.255,0.111
8.994,9.346,79.314,78.228,0.112
9.074,9.424,79.297,78.201,0.113
9.153,9.502,79.279,78.175,0.114
9.232,9.581,79.262,78.148,0.115
9.311,9.659,79.245,78.121,0.116
9.391,9.737,79.227,78.094,0.117
9.47,9.815,79.21,78.067,0.118
9.549,9.893,79.193,78.04,0.119
9.628,9.971,79.175,78.013,0.12
9.707,10.049,79.158,77.986,0.121
9.787,10.127,79.141,77.959,0.122
9.866,10.205,79.123,77.933,0.123
9.945,10.283,79.106,77.906,0.124
10.024,10.361,79.128,77.918,0.125
10.103,10.439,79.348,78.125,0.126
10.183,10.517,79.569,78.332,0.127
10.262,10.595,79.789,78.538,0.128
10.342,10.674,80.008,78.745,0.129
10.422,10.753,80.228,78.952,0.13
10.503,10.832,80.448,79.158,0.131
10.583,10.911,80.668,79.364,0.132
10.664,10.991,80.887,79.571,0.133
10.745,11.07,81.107,79.777,0.134
10.826,11.15,81.326,79.983,0.135
10.908,11.23,81.545,80.189,0.136
10.989,11.311,81.765,80.394,0.137
11.071,11.391,81.984,80.6,0.138
11.153,11.472,82.203,80.806,0.139
11.236,11.553,82.422,81.011,0.14
11.318,11.634,82.641,81.216,0.141
11.401,11.715,82.86,81.422,0.142
11.484,11.797,83.078,81.627,0.143
11.567,11.878,83.297,81.832,0.144
11.65,11.96,83.516,82.037,0.145
11.734,12.043,83.734,82.242,0.146
11.818,12.125,83.953,82.446,0.147
11.902,12.207,84.171,82.651,0.148
11.986,12.29,84.389,82.855,0.149
12.071,12.373,84.607,83.06,0.15
12.155,12.456,84.825,83.264,0.151
12.24,12.54,85.043,83.468,0.152
12.325,12.623,85.261,83.672,0.153
12.411,12.707,85.479,83.876,0.154
12.496,12.791,85.697,84.08,0.155
12.582,12.875,85.914,84.284,0.156
12.668,12.96,86.132,84.487,0.157
12.755,13.044,86.349,84.691,0.158
12.841,13.129,86.566,84.894,0.159
12.928,13.214,86.784,85.097,0.16
13.015,13.299,87.001,85.301,0.161
13.102,13.385,87.218,85.504,0.162
13.189,13.47,87.435,85.706,0.163
13.277,13.556,87.652,85.909,0.164
13.364,13.642,87.869,86.112,0.165
13.452,13.728,88.085,86.315,0.166
13.54,13.815,88.302,86.517,0.167
13.629,13.901,88.519,86.719,0.168
13.717,13.988,88.735,86.922,0.169
13.806,14.075,88.951,87.124,0.17
13.895,14.162,89.167,87.326,0.171
13.985,14.25,89.384,87.528,0.172
14.074,14.337,89.6,87.729,0.173
14.164,14.425,89.816,87.931,0.174
14.254,14.513,90.032,88.133,0.175
14.344,14.601,90.248,88.334,0.176
14.434,14.69,90.463,88.536,0.177
14.525,14.778,90.679,88.737,0.178
14.616,14.867,90.895,88.938,0.179
14.707,14.956,91.11,89.139,0.18
14.798,15.046,91.326,89.34,0.181
14.889,15.135,91.541,89.541,0.182
14.981,15.225,91.756,89.741,0.183
15.073,15.315,91.971,89.942,0.184
15.165,15.405,92.186,90.142,0.185
15.257,15.495,92.401,90.342,0.186
15.35,15.585,92.616,90.543,0.187
15.442,15.676,92.831,90.743,0.188
15.535,15.767,93.045,90.943,0.189
15.629,15.858,93.26,91.143,0.19
15.722,15.949,93.474,91.342,0.191
15.815,16.04,93.688,91.542,0.192
15.909,16.132,93.903,91.741,0.193
16.003,16.224,94.117,91.941,0.194
16.097,16.316,94.331,92.14,0.195
16.192,16.408,94.545,92.339,0.196
16.287,16.501,94.759,92.538,0.197
16.381,16.593,94.973,92.737,0.198
16.477,16.686,95.186,92.936,0.199
16.572,16.779,95.4,93.135,0.2
16.667,16.872,95.613,93.333,0.201
16.763,16.966,95.827,93.532,0.202
16.859,17.059,96.04,93.73,0.203
16.955,17.153,96.253,93.928,0.204
17.051,17.247,96.466,94.126,0.205
17.148,17.342,96.679,94.324,0.206
17.245,17.436,96.892,94.522,0.207
17.342,17.531,97.104,94.72,0.208
17.439,17.625,97.317,94.917,0.209
17.536,17.72,97.53,95.115,0.21
17.634,17.816,97.742,95.312,0.211
17.732,17.911,97.954,95.509,0.212
17.83,18.007,98.166,95.706,0.213
17.928,18.102,98.379,95.903,0.214
18.027,18.198,98.591,96.1,0.215
18.125,18.295,98.803,96.297,0.216
18.224,18.391,99.015,96.494,0.217
18.323,18.488,99.226,96.69,0.218
18.423,18.584,99.438,96.886,0.219
18.522,18.681,99.649,97.083,0.22
18.622,18.779,99.861,97.279,0.221
18.722,18.876,100.072,97.475,0.222
18.822,18.974,100.283,97.671,0.223
18.923,19.071,100.494,97.867,0.224
19.023,19.169,100.705,98.062,0.225
19.124,19.267,100.916,98.258,0.226
19.225,19.366,101.127,98.453,0.227
19.326,19.464,101.338,98.649,0.228
19.428,19.563,101.548,98.844,0.229
19.529,19.662,101.759,99.039,0.23
19.631,19.761,101.969,99.234,0.231
19.733,19.861,102.18,99.429,0.232
19.836,19.96,102.39,99.623,0.233
19.938,20.06,102.6,99.818,0.234
20.041,20.16,102.81,100.012,0.235
20.144,20.26,103.019,100.207,0.236
20.247,20.36,103.229,100.401,0.237
20.35,20.461,103.439,100.595,0.238
20.454,20.561,103.648,100.789,0.239
20.558,20.662,103.858,100.983,0.24
20.661,20.763,104.067,101.176,0.241
20.766,20.865,104.277,101.37,0.242
20.87,20.966,104.486,101.563,0.243
20.975,21.068,104.694,101.757,0.244
21.079,21.17,104.903,101.95,0.245
21.184,21.272,105.112,102.143,0.246
21.29,21.374,105.321,102.336,0.247
21.395,21.476,105.529,102.529,0.248
21.501,21.579,105.738,102.721,0.249
21.607,21.682,105.946,102.914,0.25
21.713,21.785,106.155,103.107,0.251
21.819,21.888,106.363,103.299,0.252
21.925,21.991,106.571,103.491,0.253
22.032,22.095,106.778,103.683,0.254
22.139,22.199,106.986,103.875,0.255
22.246,22.303,107.194,104.067,0.256
22.353,22.407,107.402,104.259,0.257
22.461,22.511,107.609,104.45,0.258
22.568,22.616,107.817,104.642,0.259
22.676,22.72,108.024,104.833,0.26
22.785,22.825,108.231,105.024,0.261
22.893,22.93,108.438,105.215,0.262
23.001,23.036,108.645,105.406,0.263
23.11,23.141,108.852,105.597,0.264
23.219,23.247,109.059,105.788,0.265
23.328,23.353,109.265,105.979,0.266
23.438,23.459,109.472,106.169,0.267
23.547,23.565,109.678,106.359,0.268
23.657,23.672,109.884,106.549,0.269
23.767,23.778,110.09,106.739,0.27
23.877,23.885,110.296,106.929,0.271
23.988,23.992,110.502,107.119,0.272
24.098,24.099,110.708,107.309,0.273
24.209,24.207,110.914,107.498,0.274
24.32,24.314,111.119,107.688,0.275
24.431,24.422,111.325,107.877,0.276
24.543,24.53,111.53,108.066,0.277
24.654,24.638,111.736,108.256,0.278
24.766,24.747,111.941,108.444,0.279
24.878,24.855,112.146,108.633,0.28
24.99,24.964,112.351,108.822,0.281
25.103,25.073,112.555,109.01,0.282
25.216,25.182,112.76,109.199,0.283
25.328,25.291,112.964,109.387,0.284
25.441,25.401,113.169,109.575,0.285
25.555,25.51,113.373,109.763,0.286
25.668,25.62,113.577,109.951,0.287
25.782,25.73,113.782,110.139,0.288
25.896,25.84,113.986,110.327,0.289
26.01,25.951,114.19,110.514,0.29
26.124,26.062,114.393,110.701,0.291
26.239,26.172,114.597,110.889,0.292
26.353,26.283,114.8,111.076,0.293
26.468,26.394,115.004,111.263,0.294
26.583,26.506,115.207,111.45,0.295
26.699,26.617,115.41,111.636,0.296
26.814,26.729,115.613,111.823,0.297
26.93,26.841,115.816,112.009,0.298
27.046,26.953,116.019,112.196,0.299
27.162,27.065,116.222,112.382,0.3
27.278,27.178,116.424,112.568,0.301
27.395,27.291,116.627,112.754,0.302
27.512,27.403,116.829,112.94,0.303
27.628,27.516,117.031,113.125,0.304
27.746,27.63,117.233,113.311,0.305
27.863,27.743,117.435,113.496,0.306
27.98,27.857,117.637,113.682,0.307
28.098,27.97,117.839,113.867,0.308
28.216,28.084,118.041,114.052,0.309
28.334,28.198,118.242,114.237,0.31
28.453,28.313,118.444,114.421,0.311
28.571,28.427,118.645,114.606,0.312
28.69,28.542,118.846,114.791,0.313
28.809,28.657,119.047,114.975,0.314
28.928,28.772,119.248,115.159,0.315
29.047,28.887,119.449,115.343,0.316
29.167,29.003,119.649,115.527,0.317
29.287,29.118,119.85,115.711,0.318
29.407,29.234,120.051,115.895,0.319
29.527,29.35,120.251,116.078,0.32
29.647,29.466,120.451,116.262,0.321
29.768,29.583,120.652,116.445,0.322
29.888,29.699,120.851,116.628,0.323
30.009,29.816,121.051,116.811,0.324
30.13,29.933,121.251,116.994,0.325
30.252,30.05,121.45,117.177,0.326
30.373,30.167,121.65,117.36,0.327
30.495,30.285,121.849,117.542,0.328
30.617,30.402,122.049,117.725,0.329
30.739,30.52,122.248,117.907,0.33
30.862,30.638,122.447,118.089,0.331
30.984,30.756,122.646,118.271,0.332
31.107,30.875,122.845,118.453,0.333
31.23,30.993,123.044,118.635,0.334
31.353,31.112,123.242,118.816,0.335
31.476,31.231,123.441,118.998,0.336
31.6,31.35,123.639,119.179,0.337
31.724,31.469,123.837,119.36,0.338
31.848,31.589,124.035,119.541,0.339
31.972,31.708,124.233,119.722,0.34
32.096,31.828,124.431,119.903,0.341
32.221,31.948,124.628,120.084,0.342
32.345,32.068,124.826,120.264,0.343
32.47,32.189,125.023,120.444,0.344
32.595,32.309,125.22,120.624,0.345
32.721,32.43,125.418,120.805,0.346
32.846,32.551,125.615,120.985,0.347
32.972,32.672,125.812,121.164,0.348
33.098,32.793,126.008,121.344,0.349
33.224,32.914,126.205,121.524,0.35
33.35,33.036,126.402,121.703,0.351
33.477,33.158,126.598,121.882,0.352
33.603,33.28,126.794,122.061,0.353
33.73,33.402,126.99,122.241,0.354
33.857,33.524,127.187,122.419,0.355
33.985,33.647,127.383,122.598,0.356
34.112,33.769,127.578,122.777,0.357
34.24,33.892,127.774,122.955,0.358
34.368,34.015,127.969,123.134,0.359
34.496,34.139,128.165,123.312,0.36
34.624,34.262,128.36,123.49,0.361
34.752,34.386,128.555,123.668,0.362
34.881,34.509,128.75,123.846,0.363
35.01,34.633,128.945,124.023,0.364
35.139,34.757,129.14,124.201,0.365
35.268,34.882,129.335,124.378,0.366
35.398,35.006,129.529,124.555,0.367
35.527,35.131,129.723,124.732,0.368
35.657,35.256,129.918,124.909,0.369
35.787,35.381,130.112,125.086,0.37
35.917,35.506,130.306,125.263,0.371
36.048,35.631,130.5,125.44,0.372
36.178,35.757,130.693,125.616,0.373
36.309,35.882,130.887,125.792,0.374
36.44,36.008,131.081,125.968,0.375
36.571,36.134,131.274,126.144,0.376
36.703,36.261,131.467,126.32,0.377
36.834,36.387,131.66,126.496,0.378
36.966,36.514,131.853,126.672,0.379
37.098,36.64,132.046,126.847,0.38
37.23,36.767,132.239,127.022,0.381
37.362,36.894,132.432,127.198,0.382
37.495,37.022,132.624,127.373,0.383
37.628,37.149,132.817,127.548,0.384
37.761,37.277,133.009,127.722,0.385
37.894,37.405,133.201,127.897,0.386
38.027,37.533,133.393,128.072,0.387
38.16,37.661,133.585,128.246,0.388
38.294,37.789,133.777,128.42,0.389
38.428,37.918,133.968,128.594,0.39
38.562,38.046,134.159,128.768,0.391
38.696,38.175,134.351,128.942,0.392
38.831,38.304,134.542,129.116,0.393
38.965,38.433,134.733,129.289,0.394
39.1,38.563,134.924,129.463,0.395
39.235,38.692,135.115,129.636,0.396
39.37,38.822,135.305,129.809,0.397
39.506,38.952,135.496,129.982,0.398
39.641,39.082,135.686,130.155,0.399
39.777,39.212,135.876,130.327,0.4
39.913,39.343,136.067,130.5,0.401
40.049,39.473,136.256,130.672,0.402
40.186,39.604,136.446,130.845,0.403
40.322,39.735,136.636,131.017,0.404
40.459,39.866,136.826,131.189,0.405
40.596,39.997,137.015,131.361,0.406
40.733,40.129,137.205,131.532,0.407
40.87,40.26,137.394,131.704,0.408
41.008,40.392,137.583,131.875,0.409
41.145,40.524,137.772,132.047,0.41
41.283,40.656,137.961,132.218,0.411
41.421,40.788,138.149,132.389,0.412
41.56,40.921,138.338,132.56,0.413
41.698,41.054,138.526,132.73,0.414
41.837,41.186,138.715,132.901,0.415
41.975,41.319,138.903,133.072,0.416
42.114,41.453,139.091,133.242,0.417
42.254,41.586,139.279,133.412,0.418
42.393,41.719,139.467,133.582,0.419
42.533,41.853,139.654,133.752,0.42
42.672,41.987,139.842,133.922,0.421
42.812,42.121,140.029,134.091,0.422
42.952,42.255,140.216,134.261,0.423
43.093,42.389,140.403,134.43,0.424
43.233,42.524,140.59,134.599,0.425
43.374,42.659,140.777,134.768,0.426
43.515,42.793,140.963,134.937,0.427
43.656,42.928,141.15,135.106,0.428
43.797,43.064,141.336,135.275,0.429
43.939,43.199,141.523,135.443,0.43
44.08,43.335,141.709,135.611,0.431
44.222,43.47,141.895,135.78,0.432
44.364,43.606,142.081,135.948,0.433
44.506,43.742,142.266,136.116,0.434
44.648,43.878,142.452,136.283,0.435
44.791,44.015,142.637,136.451,0.436
44.934,44.151,142.823,136.619,0.437
45.077,44.288,143.008,136.786,0.438
45.22,44.425,143.193,136.953,0.439
45.363,44.562,143.378,137.12,0.44
45.506,44.699,143.563,137.287,0.441
45.65,44.836,143.747,137.454,0.442
45.794,44.974,143.932,137.621,0.443
45.938,45.112,144.116,137.787,0.444
46.082,45.25,144.301,137.954,0.445
46.227,45.388,144.485,138.12,0.446
46.371,45.526,144.669,138.286,0.447
46.516,45.664,144.853,138.452,0.448
46.661,45.803,145.037,138.618,0.449
46.806,45.941,145.22,138.783,0.45
46.951,46.08,145.404,138.949,0.451
47.097,46.219,145.587,139.114,0.452
47.243,46.358,145.77,139.28,0.453
47.388,46.498,145.953,139.445,0.454
47.534,46.637,146.136,139.61,0.455
47.681,46.777,146.319,139.774,0.456
47.827,46.917,146.502,139.939,0.457
47.974,47.057,146.684,140.104,0.458
48.12,47.197,146.866,140.268,0.459
48.267,47.337,147.049,140.432,0.46
48.415,47.478,147.231,140.596,0.461
48.562,47.619,147.413,140.76,0.462
48.709,47.759,147.595,140.924,0.463
48.857,47.9,147.776,141.088,0.464
49.005,48.042,147.958,141.252,0.465
49.153,48.183,148.14,141.415,0.466
49.301,48.324,148.321,141.578,0.467
49.45,48.466,148.502,141.741,0.468
49.598,48.608,148.683,141.904,0.469
49.747,48.75,148.864,142.067,0.47
49.896,48.892,149.045,142.23,0.471
50.045,49.034,149.226,142.393,0.472
50.194,49.177,149.406,142.555,0.473
50.344,49.32,149.587,142.717,0.474
50.494,49.462,149.767,142.879,0.475
50.643,49.605,149.947,143.041,0.476
50.793,49.748,150.127,143.203,0.477
50.944,49.892,150.306,143.365,0.478
51.094,50.035,150.486,143.526,0.479
51.245,50.179,150.666,143.688,0.48
51.395,50.323,150.845,143.849,0.481
51.546,50.466,151.024,144.01,0.482
51.697,50.611,151.204,144.171,0.483
51.849,50.755,151.383,144.332,0.484
52,50.899,151.562,144.493,0.485
52.152,51.044,151.74,144.653,0.486
52.304,51.189,151.919,144.814,0.487
52.456,51.333,152.097,144.974,0.488
52.608,51.478,152.275,145.134,0.489
52.76,51.624,152.453,145.294,0.49
52.913,51.769,152.632,145.454,0.491
53.065,51.915,152.809,145.614,0.492
53.218,52.06,152.987,145.773,0.493
53.371,52.206,153.165,145.933,0.494
53.525,52.352,153.342,146.092,0.495
53.678,52.498,153.519,146.251,0.496
53.832,52.645,153.697,146.41,0.497
53.986,52.791,153.874,146.569,0.498
54.14,52.938,154.051,146.728,0.499
54.294,53.085,154.228,146.886,0.5
54.448,53.232,154.404,147.045,0.501
54.602,53.379,154.581,147.203,0.502
54.757,53.526,154.757,147.361,0.503
54.912,53.673,154.934,147.519,0.504
55.067,53.821,155.11,147.677,0.505
55.222,53.969,155.286,147.835,0.506
55.378,54.117,155.461,147.992,0.507
55.533,54.265,155.637,148.15,0.508
55.689,54.413,155.813,148.307,0.509
55.845,54.561,155.988,148.464,0.51
56.001,54.71,156.164,148.621,0.511
56.157,54.859,156.339,148.778,0.512
56.313,55.007,156.513,148.935,0.513
56.47,55.156,156.688,149.091,0.514
56.627,55.306,156.863,149.248,0.515
56.784,55.455,157.038,149.404,0.516
56.941,55.604,157.212,149.56,0.517
57.098,55.754,157.387,149.716,0.518
57.256,55.904,157.561,149.872,0.519
57.413,56.054,157.735,150.028,0.52
57.571,56.204,157.909,150.183,0.521
57.729,56.354,158.083,150.339,0.522
57.887,56.505,158.256,150.494,0.523
58.046,56.655,158.43,150.649,0.524
58.204,56.806,158.603,150.804,0.525
58.363,56.957,158.777,150.959,0.526
58.522,57.108,158.949,151.114,0.527
58.681,57.259,159.122,151.268,0.528
58.84,57.41,159.295,151.423,0.529
58.999,57.562,159.468,151.577,0.53
59.159,57.714,159.64,151.731,0.531
59.319,57.865,159.812,151.885,0.532
59.479,58.017,159.985,152.039,0.533
59.639,58.169,160.157,152.193,0.534
59.799,58.322,160.329,152.346,0.535
59.959,58.474,160.501,152.5,0.536
60.12,58.627,160.673,152.653,0.537
60.281,58.779,160.844,152.806,0.538
60.442,58.932,161.015,152.959,0.539
60.603,59.085,161.186,153.112,0.54
60.764,59.238,161.357,153.264,0.541
60.925,59.392,161.528,153.417,0.542
61.087,59.545,161.699,153.569,0.543
61.249,59.699,161.87,153.722,0.544
61.411,59.853,162.04,153.874,0.545
61.573,60.007,162.211,154.026,0.546
61.735,60.161,162.381,154.178,0.547
61.898,60.315,162.551,154.329,0.548
62.06,60.469,162.721,154.481,0.549
62.223,60.624,162.891,154.632,0.55
62.386,60.779,163.061,154.783,0.551
62.549,60.934,163.23,154.935,0.552
62.713,61.089,163.4,155.086,0.553
62.876,61.244,163.569,155.236,0.554
63.04,61.399,163.738,155.387,0.555
63.203,61.555,163.907,155.538,0.556
63.367,61.71,164.076,155.688,0.557
63.532,61.866,164.245,155.838,0.558
63.696,62.022,164.414,155.988,0.559
63.86,62.178,164.582,156.138,0.56
64.025,62.334,164.75,156.288,0.561
64.19,62.49,164.918,156.438,0.562
64.355,62.647,165.086,156.587,0.563
64.52,62.804,165.254,156.737,0.564
64.685,62.96,165.422,156.886,0.565
64.851,63.117,165.589,157.035,0.566
65.017,63.275,165.757,157.184,0.567
65.182,63.432,165.924,157.333,0.568
65.348,63.589,166.091,157.481,0.569
65.515,63.747,166.258,157.63,0.57
65.681,63.904,166.425,157.778,0.571
65.848,64.062,166.591,157.926,0.572
66.014,64.22,166.758,158.074,0.573
66.181,64.378,166.924,158.222,0.574
66.348,64.537,167.09,158.37,0.575
66.515,64.695,167.256,158.518,0.576
66.683,64.854,167.422,158.665,0.577
66.85,65.013,167.588,158.813,0.578
67.018,65.171,167.754,158.96,0.579
67.186,65.33,167.92,159.107,0.58
67.354,65.49,168.085,159.254,0.581
67.522,65.649,168.25,159.401,0.582
67.69,65.808,168.416,159.547,0.583
67.859,65.968,168.581,159.694,0.584
68.027,66.128,168.746,159.84,0.585
68.196,66.288,168.91,159.986,0.586
68.365,66.448,169.075,160.132,0.587
68.534,66.608,169.239,160.278,0.588
68.704,66.768,169.404,160.424,0.589
68.873,66.929,169.568,160.57,0.59
69.043,67.089,169.732,160.715,0.591
69.212,67.25,169.895,160.86,0.592
69.382,67.411,170.059,161.006,0.593
69.553,67.572,170.222,161.151,0.594
69.723,67.734,170.386,161.296,0.595
69.893,67.895,170.549,161.44,0.596
70.064,68.056,170.713,161.585,0.597
70.235,68.218,170.875,161.73,0.598
70.406,68.38,171.039,161.874,0.599
70.577,68.542,171.201,162.018,0.6
70.748,68.704,171.364,162.162,0.601
70.92,68.866,171.526,162.306,0.602
71.091,69.028,171.688,162.45,0.603
71.263,69.191,171.851,162.594,0.604
71.435,69.354,172.013,162.737,0.605
71.607,69.516,172.175,162.88,0.606
71.779,69.679,172.336,163.024,0.607
71.952,69.843,172.498,163.167,0.608
72.124,70.006,172.66,163.31,0.609
72.297,70.169,172.821,163.452,0.61
72.47,70.333,172.982,163.595,0.611
72.643,70.496,173.143,163.737,0.612
72.816,70.66,173.304,163.88,0.613
72.99,70.824,173.465,164.022,0.614
73.163,70.988,173.625,164.164,0.615
73.337,71.152,173.785,164.306,0.616
73.511,71.317,173.946,164.448,0.617
73.685,71.481,174.106,164.589,0.618
73.859,71.646,174.266,164.731,0.619
74.033,71.811,174.426,164.872,0.62
74.208,71.976,174.585,165.013,0.621
74.382,72.141,174.745,165.154,0.622
74.557,72.306,174.904,165.295,0.623
74.732,72.471,175.064,165.436,0.624
74.907,72.637,175.223,165.576,0.625
75.083,72.803,175.382,165.717,0.626
75.258,72.968,175.541,165.857,0.627
75.434,73.134,175.699,165.997,0.628
75.61,73.3,175.858,166.137,0.629
75.785,73.467,176.016,166.277,0.63
75.962,73.633,176.175,166.417,0.631
76.138,73.799,176.333,166.557,0.632
76.314,73.966,176.491,166.696,0.633
76.491,74.133,176.648,166.835,0.634
76.668,74.3,176.806,166.974,0.635
76.844,74.467,176.964,167.113,0.636
77.021,74.634,177.121,167.252,0.637
77.199,74.801,177.279,167.391,0.638
77.376,74.969,177.436,167.53,0.639
77.554,75.136,177.593,167.668,0.64
77.731,75.304,177.75,167.807,0.641
77.909,75.472,177.906,167.945,0.642
78.087,75.64,178.063,168.083,0.643
78.265,75.808,178.22,168.221,0.644
78.443,75.976,178.376,168.359,0.645
78.622,76.145,178.533,168.496,0.646
78.801,76.313,178.688,168.634,0.647
78.979,76.482,178.844,168.771,0.648
79.158,76.651,179,168.908,0.649
79.337,76.82,179.156,169.045,0.65
79.517,76.989,179.311,169.182,0.651
79.696,77.158,179.467,169.319,0.652
79.875,77.328,179.622,169.456,0.653
80.055,77.497,179.777,169.592,0.654
80.235,77.667,179.932,169.728,0.655
80.415,77.837,180.087,169.865,0.656
80.595,78.007,180.242,170.001,0.657
80.775,78.177,180.397,170.137,0.658
80.956,78.347,180.551,170.272,0.659
81.137,78.517,180.705,170.408,0.66
81.317,78.688,180.859,170.544,0.661
81.498,78.858,181.013,170.679,0.662
81.679,79.029,181.166,170.814,0.663
81.861,79.2,181.32,170.949,0.664
82.042,79.371,181.474,171.084,0.665
82.224,79.542,181.627,171.219,0.666
82.405,79.713,181.78,171.353,0.667
82.587,79.885,181.933,171.488,0.668
82.769,80.056,182.086,171.622,0.669
82.951,80.228,182.239,171.756,0.67
83.134,80.4,182.391,171.89,0.671
83.316,80.572,182.544,172.024,0.672
83.499,80.744,182.696,172.158,0.673
83.681,80.916,182.849,172.292,0.674
83.864,81.088,183.001,172.425,0.675
84.047,81.261,183.152,172.559,0.676
84.231,81.434,183.304,172.692,0.677
84.414,81.606,183.456,172.825,0.678
84.598,81.779,183.607,172.958,0.679
84.781,81.952,183.759,173.091,0.68
84.965,82.125,183.91,173.223,0.681
85.149,82.299,184.061,173.356,0.682
85.333,82.472,184.213,173.488,0.683
85.518,82.646,184.364,173.621,0.684
85.702,82.819,184.514,173.753,0.685
85.887,82.993,184.665,173.885,0.686
86.071,83.167,184.816,174.017,0.687
86.256,83.341,184.966,174.148,0.688
86.441,83.515,185.116,174.28,0.689
86.626,83.69,185.266,174.411,0.69
86.812,83.864,185.416,174.542,0.691
86.997,84.039,185.566,174.674,0.692
87.183,84.214,185.716,174.805,0.693
87.369,84.388,185.865,174.935,0.694
87.555,84.563,186.014,175.066,0.695
87.741,84.739,186.163,175.197,0.696
87.927,84.914,186.313,175.327,0.697
88.113,85.089,186.461,175.457,0.698
