x,y,vx,vy,t
0,0.413,81.317,81.317,0
0.081,0.494,81.299,81.289,0.001
0.163,0.575,81.281,81.261,0.002
0.244,0.657,81.262,81.233,0.003
0.325,0.738,81.244,81.204,0.004
0.406,0.819,81.225,81.176,0.005
0.488,0.9,81.207,81.148,0.006
0.569,0.981,81.189,81.12,0.007
0.65,1.062,81.171,81.092,0.008
0.731,1.144,81.153,81.064,0.009
0.812,1.225,81.134,81.036,0.01
0.893,1.306,81.116,81.008,0.011
0.974,1.387,81.098,80.98,0.012
1.056,1.468,81.079,80.952,0.013
1.137,1.549,81.061,80.924,0.014
1.218,1.629,81.043,80.896,0.015
1.299,1.71,81.025,80.868,0.016
1.38,1.791,81.007,80.84,0.017
1.461,1.872,80.989,80.812,0.018
1.542,1.953,80.971,80.784,0.019
1.623,2.034,80.952,80.756,0.02
1.704,2.114,80.934,80.728,0.021
1.785,2.195,80.916,80.7,0.022
1.865,2.276,80.898,80.672,0.023
1.946,2.356,80.88,80.644,0.024
2.027,2.437,80.861,80.616,0.025
2.108,2.518,80.843,80.588,0.026
2.189,2.598,80.825,80.56,0.027
2.27,2.679,80.807,80.532,0.028
2.351,2.759,80.788,80.504,0.029
2.431,2.84,80.77,80.476,0.03
2.512,2.92,80.752,80.448,0.031
2.593,3.001,80.734,80.421,0.032
2.674,3.081,80.716,80.393,0.033
2.754,3.161,80.697,80.365,0.034
2.835,3.242,80.679,80.337,0.035
2.916,3.322,80.661,80.309,0.036
2.996,3.402,80.643,80.281,0.037
3.077,3.483,80.625,80.254,0.038
3.157,3.563,80.607,80.226,0.039
3.238,3.643,80.589,80.198,0.04
3.319,3.723,80.571,80.17,0.041
3.399,3.803,80.553,80.143,0.042
3.48,3.884,80.535,80.115,0.043
3.56,3.964,80.517,80.087,0.044
3.641,4.044,80.498,80.059,0.045
3.721,4.124,80.48,80.031,0.046
3.802,4.204,80.462,80.004,0.047
3.882,4.284,80.444,79.976,0.048
3.963,4.364,80.427,79.948,0.049
4.043,4.444,80.409,79.921,0.05
4.123,4.524,80.391,79.893,0.051
4.204,4.603,80.373,79.866,0.052
4.284,4.683,80.355,79.838,0.053
4.365,4.763,80.337,79.81,0.054
4.445,4.843,80.319,79.783,0.055
4.525,4.923,80.301,79.755,0.056
4.606,5.002,80.283,79.728,0.057
4.686,5.082,80.265,79.7,0.058
4.766,5.162,80.247,79.672,0.059
4.846,5.242,80.229,79.645,0.06
4.926,5.321,80.211,79.617,0.061
5.007,5.401,80.194,79.59,0.062
5.087,5.48,80.176,79.562,0.063
5.167,5.56,80.158,79.535,0.064
5.247,5.639,80.14,79.507,0.065
5.327,5.719,80.122,79.48,0.066
5.407,5.798,80.104,79.452,0.067
5.488,5.878,80.086,79.425,0.068
5.568,5.957,80.068,79.397,0.069
5.648,6.037,80.051,79.37,0.07
5.728,6.116,80.033,79.342,0.071
5.808,6.195,80.015,79.315,0.072
5.888,6.275,79.997,79.288,0.073
5.968,6.354,79.98,79.26,0.074
6.048,6.433,79.962,79.233,0.075
6.128,6.512,79.944,79.206,0.076
6.208,6.592,79.927,79.178,0.077
6.288,6.671,79.909,79.151,0.078
6.367,6.75,79.891,79.124,0.079
6.447,6.829,79.873,79.096,0.08
6.527,6.908,79.856,79.069,0.081
6.607,6.987,79.838,79.042,0.082
6.687,7.066,79.82,79.014,0.083
6.767,7.145,79.803,78.987,0.084
6.846,7.224,79.785,78.96,0.085
6.926,7.303,79.767,78.933,0.086
7.006,7.382,79.75,78.905,0.087
7.086,7.461,79.732,78.878,0.088
7.165,7.54,79.715,78.851,0.089
7.245,7.619,79.697,78.824,0.09
7.325,7.697,79.679,78.796,0.091
7.404,7.776,79.662,78.769,0.092
7.484,7.855,79.644,78.742,0.093
7.564,7.934,79.627,78.715,0.094
7.643,8.012,79.609,78.688,0.095
7.723,8.091,79.591,78.661,0.096
7.803,8.17,79.574,78.633,0.097
7.882,8.248,79.556,78.606,0.098
7.962,8.327,79.539,78.579,0.099
8.041,8.405,79.521,78.552,0.1
8.121,8.484,79.504,78.525,0.101
8.2,8.562,79.486,78.498,0.102
8.28,8.641,79.469,78.471,0.103
8.359,8.719,79.451,78.444,0.104
8.439,8.798,79.434,78.417,0.105
8.518,8.876,79.416,78.39,0.106
8.597,8.955,79.399,78.363,0.107
8.677,9.033,79.381,78.336,0.108
8.756,9.111,79.364,78.309,0.109
8.836,9.19,79.347,78.282,0.11
8.915,9.268,79.329,78.255,0.111
8.994,9.346,79.312,78.228,0.112
9.074,9.424,79.294,78.201,0.113
9.153,9.502,79.277,78.174,0.114
9.232,9.581,79.26,78.147,0.115
9.311,9.659,79.243,78.12,0.116
9.391,9.737,79.225,78.093,0.117
9.47,9.815,79.207,78.066,0.118
9.549,9.893,79.19,78.039,0.119
9.628,9.971,79.173,78.012,0.12
9.707,10.049,79.156,77.986,0.121
9.786,10.127,79.139,77.959,0.122
9.866,10.205,79.121,77.932,0.123
9.945,10.283,79.104,77.905,0.124
10.024,10.361,79.164,77.954,0.125
10.103,10.439,79.384,78.161,0.126
10.183,10.517,79.604,78.368,0.127
10.262,10.596,79.824,78.575,0.128
10.342,10.674,80.044,78.782,0.129
10.422,10.753,80.264,78.988,0.13
10.503,10.832,80.483,79.195,0.131
10.583,10.912,80.703,79.401,0.132
10.664,10.991,80.923,79.607,0.133
10.745,11.071,81.142,79.813,0.134
10.826,11.151,81.362,80.019,0.135
10.908,11.231,81.581,80.225,0.136
10.99,11.311,81.8,80.431,0.137
11.072,11.392,82.019,80.636,0.138
11.154,11.472,82.238,80.842,0.139
11.236,11.553,82.457,81.047,0.14
11.319,11.634,82.676,81.253,0.141
11.401,11.716,82.895,81.458,0.142
11.484,11.797,83.114,81.663,0.143
11.568,11.879,83.332,81.868,0.144
11.651,11.961,83.551,82.073,0.145
11.735,12.043,83.769,82.278,0.146
11.819,12.126,83.988,82.483,0.147
11.903,12.208,84.206,82.687,0.148
11.987,12.291,84.424,82.892,0.149
12.072,12.374,84.642,83.096,0.15
12.156,12.457,84.86,83.3,0.151
12.241,12.541,85.078,83.504,0.152
12.326,12.624,85.296,83.708,0.153
12.412,12.708,85.514,83.912,0.154
12.497,12.792,85.732,84.116,0.155
12.583,12.876,85.95,84.32,0.156
12.669,12.961,86.167,84.523,0.157
12.756,13.045,86.384,84.727,0.158
12.842,13.13,86.602,84.93,0.159
12.929,13.215,86.819,85.133,0.16
13.016,13.3,87.036,85.337,0.161
13.103,13.386,87.253,85.54,0.162
13.19,13.472,87.47,85.743,0.163
13.278,13.557,87.687,85.945,0.164
13.366,13.643,87.904,86.148,0.165
13.454,13.73,88.121,86.351,0.166
13.542,13.816,88.337,86.553,0.167
13.63,13.903,88.554,86.755,0.168
13.719,13.99,88.77,86.958,0.169
13.808,14.077,88.987,87.16,0.17
13.897,14.164,89.203,87.362,0.171
13.986,14.251,89.419,87.564,0.172
14.076,14.339,89.635,87.765,0.173
14.166,14.427,89.851,87.967,0.174
14.255,14.515,90.067,88.169,0.175
14.346,14.603,90.283,88.37,0.176
14.436,14.692,90.498,88.571,0.177
14.527,14.78,90.714,88.773,0.178
14.617,14.869,90.93,88.974,0.179
14.709,14.958,91.145,89.175,0.18
14.8,15.048,91.361,89.376,0.181
14.891,15.137,91.576,89.576,0.182
14.983,15.227,91.791,89.777,0.183
15.075,15.317,92.006,89.978,0.184
15.167,15.407,92.221,90.178,0.185
15.259,15.497,92.435,90.378,0.186
15.352,15.587,92.65,90.578,0.187
15.445,15.678,92.865,90.778,0.188
15.538,15.769,93.079,90.978,0.189
15.631,15.86,93.294,91.178,0.19
15.724,15.951,93.508,91.378,0.191
15.818,16.043,93.722,91.577,0.192
15.912,16.135,93.937,91.777,0.193
16.006,16.226,94.151,91.976,0.194
16.1,16.319,94.365,92.175,0.195
16.194,16.411,94.578,92.374,0.196
16.289,16.503,94.792,92.574,0.197
16.384,16.596,95.006,92.772,0.198
16.479,16.689,95.22,92.971,0.199
16.574,16.782,95.433,93.17,0.2
16.67,16.875,95.647,93.368,0.201
16.766,16.969,95.86,93.567,0.202
16.862,17.062,96.073,93.765,0.203
16.958,17.156,96.286,93.963,0.204
17.054,17.25,96.499,94.161,0.205
17.151,17.344,96.712,94.359,0.206
17.248,17.439,96.925,94.557,0.207
17.345,17.534,97.138,94.755,0.208
17.442,17.628,97.35,94.952,0.209
17.539,17.723,97.563,95.15,0.21
17.637,17.819,97.775,95.347,0.211
17.735,17.914,97.988,95.544,0.212
17.833,18.01,98.2,95.741,0.213
17.931,18.106,98.412,95.938,0.214
18.03,18.202,98.624,96.135,0.215
18.129,18.298,98.836,96.332,0.216
18.227,18.394,99.048,96.529,0.217
18.327,18.491,99.259,96.725,0.218
18.426,18.588,99.471,96.921,0.219
18.526,18.685,99.682,97.118,0.22
18.625,18.782,99.894,97.314,0.221
18.725,18.879,100.105,97.51,0.222
18.826,18.977,100.316,97.706,0.223
18.926,19.075,100.527,97.901,0.224
19.027,19.173,100.738,98.097,0.225
19.127,19.271,100.949,98.293,0.226
19.229,19.369,101.159,98.488,0.227
19.33,19.468,101.37,98.683,0.228
19.431,19.567,101.581,98.878,0.229
19.533,19.666,101.791,99.074,0.23
19.635,19.765,102.002,99.268,0.231
19.737,19.864,102.212,99.463,0.232
19.839,19.964,102.422,99.658,0.233
19.942,20.064,102.633,99.853,0.234
20.045,20.164,102.843,100.047,0.235
20.148,20.264,103.053,100.241,0.236
20.251,20.364,103.262,100.436,0.237
20.354,20.465,103.472,100.63,0.238
20.458,20.565,103.682,100.824,0.239
20.561,20.666,103.891,101.017,0.24
20.665,20.767,104.101,101.211,0.241
20.77,20.869,104.31,101.405,0.242
20.874,20.97,104.519,101.598,0.243
20.979,21.072,104.728,101.791,0.244
21.083,21.174,104.936,101.985,0.245
21.189,21.276,105.145,102.178,0.246
21.294,21.378,105.354,102.371,0.247
21.399,21.481,105.563,102.563,0.248
21.505,21.583,105.771,102.756,0.249
21.611,21.686,105.98,102.949,0.25
21.717,21.789,106.188,103.141,0.251
21.823,21.892,106.396,103.334,0.252
21.93,21.996,106.604,103.526,0.253
22.036,22.099,106.812,103.718,0.254
22.143,22.203,107.02,103.91,0.255
22.25,22.307,107.227,104.102,0.256
22.358,22.411,107.435,104.293,0.257
22.465,22.516,107.642,104.485,0.258
22.573,22.62,107.85,104.676,0.259
22.681,22.725,108.057,104.868,0.26
22.789,22.83,108.264,105.059,0.261
22.897,22.935,108.471,105.25,0.262
23.006,23.041,108.678,105.441,0.263
23.115,23.146,108.885,105.632,0.264
23.224,23.252,109.092,105.823,0.265
23.333,23.358,109.299,106.013,0.266
23.442,23.464,109.505,106.204,0.267
23.552,23.57,109.712,106.394,0.268
23.662,23.677,109.918,106.584,0.269
23.772,23.783,110.124,106.774,0.27
23.882,23.89,110.33,106.964,0.271
23.993,23.997,110.536,107.154,0.272
24.103,24.105,110.742,107.344,0.273
24.214,24.212,110.947,107.533,0.274
24.325,24.32,111.153,107.723,0.275
24.436,24.427,111.359,107.912,0.276
24.548,24.535,111.564,108.101,0.277
24.659,24.644,111.769,108.29,0.278
24.771,24.752,111.974,108.479,0.279
24.883,24.861,112.179,108.668,0.28
24.996,24.969,112.384,108.856,0.281
25.108,25.078,112.588,109.045,0.282
25.221,25.187,112.793,109.233,0.283
25.334,25.297,112.997,109.421,0.284
25.447,25.406,113.201,109.609,0.285
25.56,25.516,113.406,109.797,0.286
25.674,25.626,113.61,109.985,0.287
25.787,25.736,113.814,110.173,0.288
25.901,25.846,114.018,110.361,0.289
26.015,25.957,114.222,110.548,0.29
26.13,26.067,114.425,110.735,0.291
26.244,26.178,114.629,110.923,0.292
26.359,26.289,114.832,111.11,0.293
26.474,26.4,115.036,111.296,0.294
26.589,26.512,115.239,111.483,0.295
26.704,26.623,115.442,111.67,0.296
26.82,26.735,115.645,111.857,0.297
26.936,26.847,115.848,112.043,0.298
27.052,26.959,116.051,112.229,0.299
27.168,27.072,116.254,112.416,0.3
27.284,27.184,116.456,112.602,0.301
27.401,27.297,116.659,112.788,0.302
27.517,27.41,116.861,112.973,0.303
27.634,27.523,117.063,113.159,0.304
27.752,27.636,117.265,113.345,0.305
27.869,27.749,117.467,113.53,0.306
27.987,27.863,117.669,113.715,0.307
28.104,27.977,117.871,113.9,0.308
28.222,28.091,118.073,114.085,0.309
28.34,28.205,118.274,114.27,0.31
28.459,28.319,118.476,114.455,0.311
28.577,28.434,118.676,114.64,0.312
28.696,28.549,118.878,114.824,0.313
28.815,28.664,119.078,115.008,0.314
28.934,28.779,119.279,115.193,0.315
29.054,28.894,119.48,115.377,0.316
29.173,29.009,119.681,115.561,0.317
29.293,29.125,119.882,115.745,0.318
29.413,29.241,120.082,115.928,0.319
29.533,29.357,120.282,116.112,0.32
29.654,29.473,120.482,116.295,0.321
29.774,29.589,120.682,116.478,0.322
29.895,29.706,120.882,116.661,0.323
30.016,29.823,121.082,116.845,0.324
30.137,29.94,121.282,117.027,0.325
30.259,30.057,121.482,117.21,0.326
30.38,30.174,121.681,117.393,0.327
30.502,30.292,121.881,117.575,0.328
30.624,30.409,122.08,117.758,0.329
30.746,30.527,122.279,117.94,0.33
30.868,30.645,122.478,118.122,0.331
30.991,30.763,122.676,118.304,0.332
31.114,30.882,122.875,118.486,0.333
31.237,31,123.073,118.667,0.334
31.36,31.119,123.272,118.849,0.335
31.483,31.238,123.47,119.03,0.336
31.607,31.357,123.669,119.212,0.337
31.731,31.477,123.867,119.393,0.338
31.855,31.596,124.065,119.574,0.339
31.979,31.716,124.262,119.755,0.34
32.103,31.836,124.46,119.935,0.341
32.228,31.956,124.657,120.116,0.342
32.352,32.076,124.855,120.296,0.343
32.477,32.196,125.052,120.477,0.344
32.603,32.317,125.249,120.657,0.345
32.728,32.437,125.447,120.837,0.346
32.853,32.558,125.644,121.017,0.347
32.979,32.679,125.841,121.197,0.348
33.105,32.801,126.037,121.376,0.349
33.231,32.922,126.234,121.556,0.35
33.358,33.044,126.431,121.736,0.351
33.484,33.166,126.628,121.915,0.352
33.611,33.288,126.824,122.094,0.353
33.738,33.41,127.02,122.273,0.354
33.865,33.532,127.216,122.452,0.355
33.992,33.655,127.412,122.631,0.356
34.12,33.778,127.608,122.809,0.357
34.247,33.9,127.803,122.988,0.358
34.375,34.023,127.999,123.166,0.359
34.503,34.147,128.194,123.344,0.36
34.632,34.27,128.389,123.522,0.361
34.76,34.394,128.585,123.7,0.362
34.889,34.518,128.78,123.878,0.363
35.018,34.642,128.975,124.056,0.364
35.147,34.766,129.17,124.233,0.365
35.276,34.89,129.364,124.41,0.366
35.406,35.015,129.558,124.588,0.367
35.535,35.139,129.753,124.765,0.368
35.665,35.264,129.947,124.942,0.369
35.795,35.389,130.141,125.119,0.37
35.925,35.514,130.335,125.295,0.371
36.056,35.64,130.529,125.472,0.372
36.186,35.765,130.722,125.648,0.373
36.317,35.891,130.916,125.824,0.374
36.448,36.017,131.109,126,0.375
36.579,36.143,131.303,126.176,0.376
36.711,36.269,131.496,126.352,0.377
36.842,36.396,131.689,126.528,0.378
36.974,36.522,131.882,126.703,0.379
37.106,36.649,132.075,126.879,0.38
37.238,36.776,132.268,127.054,0.381
37.371,36.903,132.46,127.229,0.382
37.503,37.03,132.653,127.404,0.383
37.636,37.158,132.845,127.579,0.384
37.769,37.286,133.037,127.754,0.385
37.902,37.413,133.229,127.929,0.386
38.035,37.542,133.421,128.103,0.387
38.169,37.67,133.612,128.277,0.388
38.303,37.798,133.804,128.452,0.389
38.437,37.927,133.996,128.626,0.39
38.571,38.055,134.187,128.8,0.391
38.705,38.184,134.378,128.973,0.392
38.839,38.313,134.569,129.147,0.393
38.974,38.442,134.76,129.32,0.394
39.109,38.572,134.951,129.494,0.395
39.244,38.701,135.141,129.667,0.396
39.379,38.831,135.332,129.84,0.397
39.515,38.961,135.523,130.013,0.398
39.65,39.091,135.713,130.186,0.399
39.786,39.222,135.904,130.359,0.4
39.922,39.352,136.094,130.531,0.401
40.058,39.483,136.284,130.704,0.402
40.195,39.613,136.474,130.876,0.403
40.331,39.744,136.664,131.048,0.404
40.468,39.875,136.853,131.22,0.405
40.605,40.007,137.043,131.392,0.406
40.742,40.138,137.232,131.564,0.407
40.879,40.27,137.421,131.735,0.408
41.017,40.402,137.61,131.906,0.409
41.155,40.534,137.799,132.078,0.41
41.292,40.666,137.988,132.249,0.411
41.431,40.798,138.176,132.42,0.412
41.569,40.931,138.365,132.591,0.413
41.707,41.063,138.554,132.762,0.414
41.846,41.196,138.742,132.932,0.415
41.985,41.329,138.93,133.103,0.416
42.124,41.462,139.118,133.273,0.417
42.263,41.596,139.306,133.443,0.418
42.402,41.729,139.494,133.613,0.419
42.542,41.863,139.681,133.783,0.42
42.682,41.997,139.869,133.953,0.421
42.822,42.131,140.056,134.122,0.422
42.962,42.265,140.243,134.292,0.423
43.102,42.4,140.43,134.461,0.424
43.243,42.534,140.617,134.63,0.425
43.383,42.669,140.804,134.799,0.426
43.524,42.804,140.991,134.968,0.427
43.665,42.939,141.177,135.137,0.428
43.807,43.074,141.364,135.306,0.429
43.948,43.209,141.55,135.474,0.43
44.09,43.345,141.736,135.643,0.431
44.232,43.481,141.922,135.811,0.432
44.374,43.617,142.108,135.979,0.433
44.516,43.753,142.294,136.147,0.434
44.658,43.889,142.48,136.315,0.435
44.801,44.025,142.665,136.482,0.436
44.944,44.162,142.851,136.65,0.437
45.086,44.299,143.036,136.817,0.438
45.23,44.435,143.221,136.984,0.439
45.373,44.572,143.406,137.151,0.44
45.516,44.71,143.59,137.318,0.441
45.66,44.847,143.775,137.485,0.442
45.804,44.985,143.96,137.652,0.443
45.948,45.122,144.144,137.818,0.444
46.092,45.26,144.328,137.985,0.445
46.237,45.398,144.513,138.151,0.446
46.381,45.537,144.696,138.317,0.447
46.526,45.675,144.88,138.483,0.448
46.671,45.814,145.064,138.649,0.449
46.816,45.952,145.248,138.814,0.45
46.962,46.091,145.431,138.98,0.451
47.107,46.23,145.615,139.145,0.452
47.253,46.37,145.798,139.311,0.453
47.399,46.509,145.981,139.476,0.454
47.545,46.648,146.164,139.64,0.455
47.691,46.788,146.347,139.805,0.456
47.837,46.928,146.53,139.97,0.457
47.984,47.068,146.712,140.135,0.458
48.131,47.208,146.894,140.299,0.459
48.278,47.349,147.077,140.463,0.46
48.425,47.489,147.259,140.627,0.461
48.572,47.63,147.441,140.791,0.462
48.72,47.771,147.623,140.955,0.463
48.868,47.912,147.804,141.119,0.464
49.016,48.053,147.985,141.282,0.465
49.164,48.194,148.167,141.445,0.466
49.312,48.336,148.348,141.609,0.467
49.46,48.478,148.53,141.772,0.468
49.609,48.62,148.711,141.935,0.469
49.758,48.762,148.892,142.098,0.47
49.907,48.904,149.072,142.261,0.471
50.056,49.046,149.253,142.423,0.472
50.205,49.189,149.434,142.586,0.473
50.355,49.331,149.614,142.748,0.474
50.504,49.474,149.795,142.91,0.475
50.654,49.617,149.975,143.072,0.476
50.804,49.76,150.155,143.234,0.477
50.955,49.904,150.335,143.396,0.478
51.105,50.047,150.514,143.557,0.479
51.256,50.191,150.694,143.719,0.48
51.406,50.334,150.873,143.88,0.481
51.557,50.478,151.053,144.041,0.482
51.709,50.623,151.232,144.202,0.483
51.86,50.767,151.411,144.363,0.484
52.011,50.911,151.59,144.524,0.485
52.163,51.056,151.768,144.684,0.486
52.315,51.201,151.947,144.845,0.487
52.467,51.346,152.125,145.005,0.488
52.619,51.491,152.304,145.165,0.489
52.772,51.636,152.482,145.325,0.49
52.924,51.781,152.659,145.484,0.491
53.077,51.927,152.837,145.644,0.492
53.23,52.073,153.015,145.804,0.493
53.383,52.218,153.193,145.963,0.494
53.536,52.364,153.37,146.123,0.495
53.69,52.511,153.547,146.282,0.496
53.843,52.657,153.724,146.44,0.497
53.997,52.804,153.901,146.599,0.498
54.151,52.95,154.078,146.758,0.499
54.305,53.097,154.255,146.917,0.5
54.46,53.244,154.431,147.075,0.501
54.614,53.391,154.608,147.233,0.502
54.769,53.539,154.784,147.391,0.503
54.924,53.686,154.96,147.549,0.504
55.079,53.834,155.136,147.707,0.505
55.234,53.981,155.312,147.865,0.506
55.389,54.129,155.488,148.022,0.507
55.545,54.277,155.663,148.179,0.508
55.701,54.426,155.838,148.336,0.509
55.857,54.574,156.014,148.494,0.51
56.013,54.723,156.189,148.651,0.511
56.169,54.871,156.364,148.807,0.512
56.325,55.02,156.539,148.964,0.513
56.482,55.169,156.713,149.121,0.514
56.639,55.319,156.888,149.277,0.515
56.796,55.468,157.062,149.433,0.516
56.953,55.617,157.237,149.589,0.517
57.11,55.767,157.411,149.745,0.518
57.268,55.917,157.585,149.901,0.519
57.425,56.067,157.759,150.057,0.52
57.583,56.217,157.933,150.212,0.521
57.741,56.367,158.107,150.368,0.522
57.9,56.518,158.28,150.523,0.523
58.058,56.668,158.454,150.678,0.524
58.216,56.819,158.627,150.833,0.525
58.375,56.97,158.8,150.988,0.526
58.534,57.121,158.973,151.142,0.527
58.693,57.272,159.146,151.297,0.528
58.852,57.424,159.319,151.451,0.529
59.012,57.575,159.491,151.606,0.53
59.171,57.727,159.664,151.76,0.531
59.331,57.879,159.836,151.914,0.532
59.491,58.031,160.009,152.068,0.533
59.651,58.183,160.181,152.221,0.534
59.811,58.335,160.353,152.375,0.535
59.972,58.488,160.524,152.528,0.536
60.132,58.64,160.696,152.681,0.537
60.293,58.793,160.867,152.834,0.538
60.454,58.946,161.038,152.987,0.539
60.615,59.099,161.21,153.14,0.54
60.777,59.252,161.381,153.293,0.541
60.938,59.406,161.552,153.445,0.542
61.1,59.559,161.722,153.598,0.543
61.261,59.713,161.893,153.75,0.544
61.423,59.867,162.063,153.902,0.545
61.586,60.021,162.233,154.054,0.546
61.748,60.175,162.404,154.206,0.547
61.91,60.329,162.574,154.357,0.548
62.073,60.483,162.744,154.509,0.549
62.236,60.638,162.913,154.66,0.55
62.399,60.793,163.083,154.811,0.551
62.562,60.948,163.252,154.962,0.552
62.725,61.103,163.422,155.113,0.553
62.889,61.258,163.591,155.264,0.554
63.053,61.413,163.76,155.415,0.555
63.216,61.569,163.929,155.566,0.556
63.38,61.724,164.098,155.716,0.557
63.545,61.88,164.266,155.866,0.558
63.709,62.036,164.435,156.016,0.559
63.873,62.192,164.603,156.166,0.56
64.038,62.348,164.772,156.316,0.561
64.203,62.505,164.94,156.466,0.562
64.368,62.661,165.108,156.615,0.563
64.533,62.818,165.275,156.764,0.564
64.699,62.975,165.443,156.913,0.565
64.864,63.132,165.61,157.062,0.566
65.03,63.289,165.777,157.211,0.567
65.196,63.446,165.945,157.36,0.568
65.362,63.604,166.112,157.509,0.569
65.528,63.761,166.278,157.657,0.57
65.694,63.919,166.445,157.805,0.571
65.861,64.077,166.612,157.954,0.572
66.027,64.235,166.778,158.102,0.573
66.194,64.393,166.944,158.249,0.574
66.361,64.551,167.111,158.397,0.575
66.529,64.71,167.277,158.545,0.576
66.696,64.868,167.443,158.692,0.577
66.863,65.027,167.608,158.84,0.578
67.031,65.186,167.774,158.987,0.579
67.199,65.345,167.94,159.134,0.58
67.367,65.504,168.105,159.281,0.581
67.535,65.664,168.271,159.428,0.582
67.704,65.823,168.436,159.574,0.583
67.872,65.983,168.601,159.721,0.584
68.041,66.143,168.765,159.867,0.585
68.21,66.303,168.93,160.013,0.586
68.379,66.463,169.095,160.159,0.587
68.548,66.623,169.259,160.305,0.588
68.717,66.783,169.424,160.451,0.589
68.887,66.944,169.588,160.597,0.59
69.056,67.105,169.752,160.742,0.591
69.226,67.265,169.916,160.888,0.592
69.396,67.426,170.079,161.033,0.593
69.566,67.587,170.243,161.178,0.594
69.737,67.749,170.406,161.323,0.595
69.907,67.91,170.57,161.467,0.596
70.078,68.072,170.733,161.612,0.597
70.249,68.233,170.896,161.757,0.598
70.42,68.395,171.058,161.901,0.599
70.591,68.557,171.221,162.045,0.6
70.762,68.719,171.384,162.189,0.601
70.933,68.881,171.546,162.333,0.602
71.105,69.044,171.709,162.477,0.603
71.277,69.206,171.871,162.62,0.604
71.449,69.369,172.033,162.764,0.605
71.621,69.532,172.195,162.907,0.606
71.793,69.695,172.356,163.05,0.607
71.966,69.858,172.518,163.194,0.608
72.138,70.021,172.68,163.336,0.609
72.311,70.185,172.842,163.479,0.61
72.484,70.348,173.003,163.622,0.611
72.657,70.512,173.164,163.764,0.612
72.83,70.676,173.324,163.907,0.613
73.004,70.84,173.485,164.049,0.614
73.177,71.004,173.646,164.191,0.615
73.351,71.168,173.806,164.333,0.616
73.525,71.333,173.966,164.474,0.617
73.699,71.497,174.126,164.616,0.618
73.873,71.662,174.286,164.757,0.619
74.047,71.827,174.445,164.899,0.62
74.222,71.992,174.605,165.04,0.621
74.397,72.157,174.764,165.181,0.622
74.572,72.322,174.924,165.322,0.623
74.747,72.487,175.083,165.462,0.624
74.922,72.653,175.243,165.603,0.625
75.097,72.819,175.402,165.744,0.626
75.272,72.984,175.56,165.884,0.627
75.448,73.15,175.719,166.024,0.628
75.624,73.316,175.878,166.164,0.629
75.8,73.483,176.036,166.304,0.63
75.976,73.649,176.195,166.444,0.631
76.152,73.816,176.353,166.583,0.632
76.329,73.982,176.511,166.723,0.633
76.505,74.149,176.669,166.862,0.634
76.682,74.316,176.827,167.001,0.635
76.859,74.483,176.985,167.14,0.636
77.036,74.65,177.142,167.279,0.637
77.213,74.818,177.299,167.418,0.638
77.391,74.985,177.456,167.557,0.639
77.568,75.153,177.614,167.695,0.64
77.746,75.32,177.771,167.833,0.641
77.924,75.488,177.928,167.972,0.642
78.102,75.656,178.084,168.11,0.643
78.28,75.825,178.241,168.248,0.644
78.458,75.993,178.397,168.385,0.645
78.637,76.161,178.553,168.523,0.646
78.815,76.33,178.709,168.66,0.647
78.994,76.499,178.865,168.798,0.648
79.173,76.668,179.021,168.935,0.649
79.352,76.837,179.177,169.072,0.65
79.531,77.006,179.332,169.209,0.651
79.711,77.175,179.488,169.346,0.652
79.89,77.344,179.643,169.482,0.653
80.07,77.514,179.798,169.619,0.654
80.25,77.684,179.953,169.755,0.655
80.43,77.853,180.107,169.891,0.656
80.61,78.023,180.262,170.027,0.657
80.79,78.193,180.416,170.163,0.658
80.971,78.364,180.57,170.299,0.659
81.152,78.534,180.725,170.434,0.66
81.332,78.705,180.879,170.57,0.661
81.513,78.875,181.033,170.705,0.662
81.694,79.046,181.187,170.84,0.663
81.876,79.217,181.341,170.976,0.664
82.057,79.388,181.494,171.111,0.665
82.239,79.559,181.647,171.245,0.666
82.42,79.73,181.8,171.38,0.667
82.602,79.902,181.954,171.514,0.668
82.784,80.073,182.106,171.649,0.669
82.967,80.245,182.26,171.783,0.67
83.149,80.417,182.413,171.917,0.671
83.331,80.589,182.565,172.051,0.672
83.514,80.761,182.717,172.185,0.673
83.697,80.933,182.869,172.318,0.674
83.88,81.106,183.021,172.452,0.675
84.063,81.278,183.173,172.585,0.676
84.246,81.451,183.325,172.718,0.677
84.43,81.624,183.476,172.851,0.678
84.613,81.797,183.628,172.984,0.679
84.797,81.97,183.779,173.117,0.68
84.981,82.143,183.931,173.25,0.681
85.165,82.316,184.081,173.382,0.682
85.349,82.49,184.232,173.514,0.683
85.533,82.663,184.383,173.647,0.684
85.718,82.837,184.534,173.779,0.685
85.902,83.011,184.684,173.911,0.686
86.087,83.185,184.835,174.043,0.687
86.272,83.359,184.986,174.174,0.688
86.457,83.533,185.136,174.306,0.689
86.642,83.707,185.286,174.437,0.69
86.827,83.882,185.436,174.568,0.691
87.013,84.057,185.585,174.699,0.692
87.199,84.231,185.735,174.83,0.693
87.384,84.406,185.884,174.961,0.694
87.57,84.581,186.034,175.092,0.695
87.757,84.756,186.183,175.222,0.696
87.943,84.932,186.332,175.353,0.697
88.129,85.107,186.481,175.483,0.698
