x,y,vx,vy,t
339.136,126.239,32.611,-21.273,0.74
339.462,126.026,32.586,-21.355,0.741
339.788,125.812,32.561,-21.436,0.742
340.113,125.597,32.536,-21.518,0.743
340.438,125.381,32.511,-21.599,0.744
340.763,125.165,32.486,-21.681,0.745
341.088,124.948,32.461,-21.762,0.746
341.413,124.73,32.436,-21.843,0.747
341.737,124.511,32.411,-21.925,0.748
342.061,124.291,32.386,-22.006,0.749
342.385,124.071,32.361,-22.087,0.75
342.708,123.85,32.336,-22.168,0.751
343.031,123.627,32.311,-22.249,0.752
343.354,123.405,32.286,-22.329,0.753
343.677,123.181,32.261,-22.41,0.754
344,122.956,32.236,-22.491,0.755
344.322,122.731,32.211,-22.572,0.756
344.644,122.505,32.187,-22.652,0.757
344.966,122.278,32.162,-22.733,0.758
345.287,122.05,32.137,-22.813,0.759
345.608,121.822,32.112,-22.893,0.76
345.929,121.592,32.087,-22.974,0.761
346.25,121.362,32.062,-23.054,0.762
346.571,121.131,32.037,-23.134,0.763
346.891,120.9,32.012,-23.214,0.764
347.211,120.667,31.987,-23.294,0.765
347.531,120.434,31.962,-23.374,0.766
347.85,120.2,31.937,-23.454,0.767
348.169,119.965,31.912,-23.533,0.768
348.488,119.729,31.887,-23.613,0.769
348.807,119.492,31.863,-23.693,0.77
349.126,119.255,31.838,-23.772,0.771
349.444,119.017,31.813,-23.851,0.772
349.762,118.778,31.788,-23.931,0.773
350.08,118.538,31.763,-24.01,0.774
350.397,118.298,31.738,-24.089,0.775
350.714,118.057,31.713,-24.168,0.776
351.031,117.814,31.688,-24.248,0.777
351.348,117.572,31.663,-24.326,0.778
351.665,117.328,31.638,-24.405,0.779
351.981,117.083,31.614,-24.484,0.78
352.297,116.838,31.589,-24.563,0.781
352.613,116.592,31.564,-24.642,0.782
352.928,116.345,31.539,-24.72,0.783
353.243,116.098,31.514,-24.799,0.784
353.558,115.849,31.489,-24.877,0.785
353.873,115.6,31.464,-24.956,0.786
354.188,115.35,31.439,-25.034,0.787
354.502,115.1,31.415,-25.112,0.788
354.816,114.848,31.39,-25.19,0.789
355.13,114.596,31.365,-25.268,0.79
355.443,114.343,31.34,-25.346,0.791
355.757,114.089,31.315,-25.424,0.792
356.07,113.834,31.29,-25.502,0.793
356.382,113.579,31.265,-25.58,0.794
356.695,113.323,31.24,-25.658,0.795
357.007,113.066,31.216,-25.735,0.796
357.319,112.808,31.191,-25.813,0.797
357.631,112.549,31.166,-25.89,0.798
357.942,112.29,31.141,-25.967,0.799
358.254,112.03,31.116,-26.045,0.8
358.565,111.769,31.091,-26.122,0.801
358.876,111.508,31.066,-26.199,0.802
359.186,111.245,31.042,-26.276,0.803
359.496,110.982,31.017,-26.353,0.804
359.806,110.718,30.992,-26.43,0.805
360.116,110.454,30.967,-26.507,0.806
360.426,110.188,30.942,-26.584,0.807
360.735,109.922,30.917,-26.66,0.808
361.044,109.655,30.892,-26.737,0.809
361.353,109.387,30.868,-26.814,0.81
361.662,109.119,30.843,-26.89,0.811
361.97,108.849,30.818,-26.966,0.812
362.278,108.579,30.793,-27.043,0.813
362.586,108.308,30.768,-27.119,0.814
362.893,108.037,30.743,-27.195,0.815
363.201,107.765,30.719,-27.271,0.816
363.508,107.491,30.694,-27.347,0.817
363.814,107.218,30.669,-27.423,0.818
364.121,106.943,30.644,-27.499,0.819
364.427,106.668,30.619,-27.574,0.82
364.733,106.392,30.594,-27.65,0.821
365.039,106.115,30.569,-27.726,0.822
365.345,105.837,30.545,-27.801,0.823
365.65,105.559,30.52,-27.877,0.824
365.955,105.279,30.495,-27.952,0.825
366.26,105,30.47,-28.027,0.826
366.565,104.719,30.445,-28.102,0.827
366.869,104.438,30.42,-28.177,0.828
367.173,104.155,30.396,-28.252,0.829
367.477,103.872,30.371,-28.327,0.83
367.78,103.589,30.346,-28.402,0.831
368.084,103.304,30.321,-28.477,0.832
368.387,103.019,30.296,-28.552,0.833
368.69,102.733,30.271,-28.626,0.834
368.992,102.447,30.247,-28.701,0.835
369.295,102.159,30.222,-28.775,0.836
369.597,101.871,30.197,-28.85,0.837
369.899,101.582,30.172,-28.924,0.838
370.2,101.293,30.147,-28.998,0.839
370.501,101.002,30.123,-29.072,0.84
370.803,100.711,30.098,-29.147,0.841
371.103,100.419,30.073,-29.221,0.842
371.404,100.127,30.048,-29.294,0.843
371.704,99.834,30.023,-29.368,0.844
372.004,99.54,29.998,-29.442,0.845
372.304,99.245,29.974,-29.516,0.846
372.604,98.949,29.949,-29.589,0.847
372.903,98.653,29.924,-29.663,0.848
373.202,98.356,29.899,-29.736,0.849
373.501,98.058,29.874,-29.809,0.85
373.8,97.76,29.849,-29.883,0.851
374.098,97.461,29.825,-29.956,0.852
374.396,97.161,29.8,-30.029,0.853
374.694,96.86,29.775,-30.102,0.854
374.992,96.559,29.75,-30.175,0.855
375.289,96.257,29.725,-30.248,0.856
375.586,95.954,29.701,-30.321,0.857
375.883,95.65,29.676,-30.393,0.858
376.18,95.346,29.651,-30.466,0.859
376.476,95.041,29.626,-30.538,0.86
376.772,94.735,29.601,-30.611,0.861
377.068,94.429,29.576,-30.683,0.862
377.364,94.121,29.552,-30.755,0.863
377.659,93.813,29.527,-30.828,0.864
377.955,93.505,29.502,-30.9,0.865
378.249,93.195,29.477,-30.972,0.866
378.544,92.885,29.452,-31.044,0.867
378.838,92.575,29.428,-31.116,0.868
379.133,92.263,29.403,-31.187,0.869
379.427,91.951,29.378,-31.259,0.87
379.72,91.638,29.353,-31.331,0.871
380.014,91.324,29.328,-31.402,0.872
380.307,91.01,29.304,-31.474,0.873
380.6,90.695,29.279,-31.545,0.874
380.892,90.379,29.254,-31.616,0.875
381.185,90.062,29.229,-31.688,0.876
381.477,89.745,29.204,-31.759,0.877
381.769,89.427,29.179,-31.83,0.878
382.06,89.109,29.155,-31.901,0.879
382.352,88.789,29.13,-31.972,0.88
382.643,88.469,29.105,-32.043,0.881
382.934,88.148,29.08,-32.113,0.882
383.225,87.827,29.055,-32.184,0.883
383.515,87.505,29.031,-32.254,0.884
383.805,87.182,29.006,-32.325,0.885
384.095,86.858,28.981,-32.395,0.886
384.385,86.534,28.956,-32.466,0.887
384.674,86.209,28.931,-32.536,0.888
384.964,85.883,28.907,-32.606,0.889
385.252,85.557,28.882,-32.676,0.89
385.541,85.23,28.857,-32.746,0.891
385.83,84.902,28.832,-32.816,0.892
386.118,84.573,28.807,-32.886,0.893
386.406,84.244,28.783,-32.955,0.894
386.693,83.914,28.758,-33.025,0.895
386.981,83.584,28.733,-33.095,0.896
387.268,83.252,28.708,-33.164,0.897
387.555,82.92,28.684,-33.233,0.898
387.842,82.588,28.659,-33.303,0.899
388.128,82.254,28.634,-33.372,0.9
388.414,81.92,28.609,-33.441,0.901
388.7,81.585,28.584,-33.51,0.902
388.986,81.25,28.56,-33.579,0.903
389.272,80.914,28.535,-33.648,0.904
389.557,80.577,28.51,-33.717,0.905
389.842,80.24,28.485,-33.785,0.906
390.127,79.901,28.46,-33.854,0.907
390.411,79.562,28.436,-33.923,0.908
390.695,79.223,28.411,-33.991,0.909
390.979,78.883,28.386,-34.059,0.91
391.263,78.542,28.361,-34.128,0.911
391.547,78.2,28.337,-34.196,0.912
391.83,77.858,28.312,-34.264,0.913
392.113,77.515,28.287,-34.332,0.914
392.395,77.171,28.262,-34.4,0.915
392.678,76.827,28.237,-34.468,0.916
392.96,76.482,28.213,-34.536,0.917
393.242,76.136,28.188,-34.603,0.918
393.524,75.79,28.163,-34.671,0.919
393.806,75.443,28.138,-34.739,0.92
394.087,75.095,28.114,-34.806,0.921
394.368,74.747,28.089,-34.873,0.922
394.649,74.398,28.064,-34.941,0.923
394.929,74.048,28.039,-35.008,0.924
395.209,73.697,28.015,-35.075,0.925
395.489,73.346,27.99,-35.142,0.926
395.769,72.995,27.965,-35.209,0.927
396.049,72.642,27.94,-35.276,0.928
396.328,72.289,27.916,-35.343,0.929
396.607,71.935,27.891,-35.409,0.93
396.886,71.581,27.866,-35.476,0.931
397.164,71.226,27.841,-35.542,0.932
397.443,70.87,27.817,-35.609,0.933
397.721,70.514,27.792,-35.675,0.934
397.998,70.156,27.767,-35.741,0.935
398.276,69.799,27.742,-35.808,0.936
398.553,69.44,27.718,-35.874,0.937
398.83,69.081,27.693,-35.94,0.938
399.107,68.722,27.668,-36.006,0.939
399.384,68.361,27.643,-36.071,0.94
399.66,68,27.619,-36.137,0.941
399.936,67.638,27.594,-36.203,0.942
400.212,67.276,27.569,-36.268,0.943
400.487,66.913,27.544,-36.334,0.944
400.763,66.549,27.52,-36.399,0.945
401.038,66.185,27.495,-36.465,0.946
401.313,65.82,27.47,-36.53,0.947
401.587,65.454,27.446,-36.595,0.948
401.862,65.088,27.421,-36.66,0.949
402.136,64.721,27.396,-36.725,0.95
402.409,64.354,27.371,-36.79,0.951
402.683,63.985,27.347,-36.855,0.952
402.956,63.617,27.322,-36.92,0.953
403.23,63.247,27.297,-36.984,0.954
403.502,62.877,27.273,-37.049,0.955
403.775,62.506,27.248,-37.113,0.956
404.047,62.135,27.223,-37.178,0.957
404.319,61.763,27.199,-37.242,0.958
404.591,61.39,27.174,-37.306,0.959
404.863,61.016,27.149,-37.37,0.96
405.134,60.642,27.124,-37.434,0.961
405.405,60.268,27.1,-37.498,0.962
405.676,59.892,27.075,-37.562,0.963
405.947,59.516,27.05,-37.626,0.964
406.217,59.14,27.026,-37.69,0.965
406.487,58.763,27.001,-37.753,0.966
406.757,58.385,26.976,-37.817,0.967
407.027,58.006,26.952,-37.88,0.968
407.296,57.627,26.927,-37.944,0.969
407.565,57.247,26.902,-38.007,0.97
407.834,56.867,26.878,-38.07,0.971
408.103,56.486,26.853,-38.133,0.972
408.371,56.104,26.828,-38.196,0.973
408.64,55.722,26.804,-38.259,0.974
408.908,55.339,26.779,-38.322,0.975
409.175,54.956,26.754,-38.385,0.976
409.443,54.572,26.73,-38.447,0.977
409.71,54.187,26.705,-38.51,0.978
409.977,53.801,26.681,-38.572,0.979
410.243,53.415,26.656,-38.635,0.98
410.51,53.029,26.631,-38.697,0.981
410.776,52.641,26.607,-38.759,0.982
411.042,52.253,26.582,-38.821,0.983
411.308,51.865,26.557,-38.883,0.984
411.573,51.476,26.533,-38.945,0.985
411.838,51.086,26.508,-39.007,0.986
412.103,50.696,26.484,-39.069,0.987
412.368,50.305,26.459,-39.131,0.988
412.632,49.913,26.434,-39.192,0.989
412.897,49.521,26.41,-39.254,0.99
413.161,49.128,26.385,-39.316,0.991
413.424,48.734,26.361,-39.377,0.992
413.688,48.34,26.336,-39.438,0.993
413.951,47.946,26.311,-39.499,0.994
414.214,47.55,26.287,-39.56,0.995
414.477,47.155,26.262,-39.622,0.996
414.739,46.758,26.238,-39.682,0.997
415.002,46.361,26.213,-39.743,0.998
415.264,45.963,26.188,-39.804,0.999
415.525,45.565,26.164,-39.865,1
415.787,45.166,26.139,-39.925,1.001
416.048,44.766,26.115,-39.986,1.002
416.309,44.366,26.09,-40.046,1.003
416.57,43.965,26.066,-40.107,1.004
416.83,43.564,26.041,-40.167,1.005
417.091,43.162,26.017,-40.227,1.006
417.351,42.759,25.992,-40.287,1.007
417.611,42.356,25.968,-40.347,1.008
417.87,41.953,25.943,-40.407,1.009
418.129,41.548,25.919,-40.467,1.01
418.389,41.143,25.894,-40.527,1.011
418.647,40.738,25.869,-40.586,1.012
418.906,40.331,25.845,-40.646,1.013
419.164,39.925,25.82,-40.705,1.014
419.422,39.517,25.796,-40.765,1.015
419.68,39.109,25.771,-40.824,1.016
419.938,38.701,25.747,-40.883,1.017
420.195,38.292,25.722,-40.942,1.018
420.452,37.882,25.698,-41.001,1.019
420.709,37.472,25.674,-41.06,1.02
420.966,37.061,25.649,-41.119,1.021
421.222,36.649,25.625,-41.178,1.022
421.478,36.237,25.6,-41.237,1.023
421.734,35.825,25.576,-41.295,1.024
421.99,35.411,25.551,-41.354,1.025
422.245,34.998,25.527,-41.412,1.026
422.5,34.583,25.502,-41.471,1.027
422.755,34.168,25.478,-41.529,1.028
423.01,33.753,25.453,-41.587,1.029
423.264,33.336,25.429,-41.645,1.03
423.518,32.92,25.405,-41.703,1.031
423.772,32.502,25.38,-41.761,1.032
424.026,32.084,25.356,-41.819,1.033
424.279,31.666,25.331,-41.877,1.034
424.533,31.247,25.307,-41.934,1.035
424.786,30.827,25.283,-41.992,1.036
425.038,30.407,25.258,-42.05,1.037
425.291,29.986,25.234,-42.107,1.038
425.543,29.565,25.209,-42.164,1.039
425.795,29.143,25.185,-42.222,1.04
426.047,28.72,25.161,-42.279,1.041
426.298,28.297,25.136,-42.336,1.042
426.549,27.874,25.112,-42.393,1.043
426.8,27.45,25.087,-42.45,1.044
427.051,27.025,25.063,-42.507,1.045
427.302,26.599,25.039,-42.563,1.046
427.552,26.173,25.014,-42.62,1.047
427.802,25.747,24.99,-42.676,1.048
428.052,25.32,24.966,-42.733,1.049
428.301,24.892,24.941,-42.789,1.05
428.55,24.464,24.917,-42.846,1.051
428.8,24.035,24.893,-42.902,1.052
429.048,23.606,24.869,-42.958,1.053
429.297,23.176,24.844,-43.014,1.054
429.545,22.746,24.82,-43.07,1.055
429.793,22.315,24.796,-43.126,1.056
430.041,21.883,24.771,-43.182,1.057
430.289,21.451,24.747,-43.237,1.058
430.536,21.019,24.723,-43.293,1.059
430.783,20.585,24.699,-43.348,1.06
431.03,20.152,24.674,-43.404,1.061
431.277,19.717,24.65,-43.459,1.062
431.523,19.282,24.626,-43.515,1.063
431.769,18.847,24.602,-43.57,1.064
432.015,18.411,24.577,-43.625,1.065
432.261,17.974,24.553,-43.68,1.066
432.506,17.537,24.529,-43.735,1.067
432.751,17.1,24.505,-43.79,1.068
432.996,16.662,24.48,-43.844,1.069
433.241,16.223,24.456,-43.899,1.07
433.485,15.784,24.432,-43.954,1.071
433.73,15.344,24.408,-44.008,1.072
433.974,14.903,24.384,-44.063,1.073
434.217,14.463,24.36,-44.117,1.074
434.461,14.021,24.335,-44.171,1.075
434.704,13.579,24.311,-44.225,1.076
434.947,13.137,24.287,-44.279,1.077
435.19,12.694,24.263,-44.333,1.078
435.432,12.25,24.239,-44.387,1.079
435.674,11.806,24.215,-44.441,1.08
435.916,11.361,24.191,-44.495,1.081
436.158,10.916,24.166,-44.549,1.082
436.4,10.47,24.142,-44.602,1.083
436.641,10.024,24.118,-44.656,1.084
436.882,9.577,24.094,-44.709,1.085
437.123,9.13,24.07,-44.762,1.086
437.364,8.682,24.046,-44.816,1.087
437.604,8.233,24.022,-44.869,1.088
437.844,7.784,23.998,-44.922,1.089
438.084,7.335,23.974,-44.975,1.09
438.324,6.885,23.95,-45.028,1.091
438.563,6.434,23.926,-45.08,1.092
438.802,5.983,23.902,-45.133,1.093
439.041,5.532,23.878,-45.186,1.094
439.28,5.08,23.854,-45.238,1.095
439.518,4.627,23.83,-45.291,1.096
439.756,4.174,23.806,-45.343,1.097
439.994,3.72,23.782,-45.396,1.098
440.232,3.266,23.758,-45.448,1.099
440.469,2.811,23.734,-45.5,1.1
440.706,2.356,23.71,-45.552,1.101
440.943,1.9,23.686,-45.604,1.102
441.18,1.444,23.662,-45.656,1.103
441.417,0.987,23.638,-45.708,1.104
441.653,0.53,23.614,-45.759,1.105
441.889,0.072,23.59,-45.811,1.106
