x,y,vx,vy,t
0.000,0.413,70.711,70.711,0.000
0.071,0.484,70.697,70.687,0.001
0.141,0.554,70.683,70.663,0.002
0.212,0.625,70.669,70.640,0.003
0.283,0.695,70.655,70.616,0.004
0.353,0.766,70.641,70.592,0.005
0.424,0.837,70.627,70.568,0.006
0.495,0.907,70.613,70.545,0.007
0.565,0.978,70.599,70.521,0.008
0.636,1.048,70.586,70.497,0.009
0.706,1.119,70.572,70.474,0.010
0.777,1.189,70.558,70.450,0.011
0.848,1.260,70.544,70.427,0.012
0.918,1.330,70.530,70.403,0.013
0.989,1.400,70.517,70.379,0.014
1.059,1.471,70.503,70.356,0.015
1.130,1.541,70.489,70.332,0.016
1.200,1.611,70.475,70.309,0.017
1.271,1.682,70.461,70.285,0.018
1.341,1.752,70.447,70.261,0.019
1.411,1.822,70.434,70.238,0.020
1.482,1.893,70.420,70.214,0.021
1.552,1.963,70.406,70.191,0.022
1.623,2.033,70.392,70.167,0.023
1.693,2.103,70.378,70.144,0.024
1.763,2.173,70.365,70.120,0.025
1.834,2.243,70.351,70.097,0.026
1.904,2.313,70.337,70.073,0.027
1.974,2.383,70.324,70.050,0.028
2.045,2.454,70.310,70.026,0.029
2.115,2.524,70.296,70.003,0.030
2.185,2.594,70.282,69.979,0.031
2.256,2.663,70.269,69.956,0.032
2.326,2.733,70.255,69.932,0.033
2.396,2.803,70.241,69.909,0.034
2.466,2.873,70.228,69.885,0.035
2.537,2.943,70.214,69.862,0.036
2.607,3.013,70.200,69.839,0.037
2.677,3.083,70.187,69.815,0.038
2.747,3.153,70.173,69.792,0.039
2.817,3.222,70.159,69.768,0.040
2.888,3.292,70.145,69.745,0.041
2.958,3.362,70.132,69.721,0.042
3.028,3.432,70.118,69.698,0.043
3.098,3.501,70.104,69.675,0.044
3.168,3.571,70.091,69.651,0.045
3.238,3.641,70.077,69.628,0.046
3.308,3.710,70.064,69.605,0.047
3.378,3.780,70.050,69.581,0.048
3.448,3.849,70.036,69.558,0.049
3.518,3.919,70.023,69.535,0.050
3.588,3.988,70.009,69.511,0.051
3.658,4.058,69.995,69.488,0.052
3.728,4.127,69.982,69.465,0.053
3.798,4.197,69.968,69.441,0.054
3.868,4.266,69.955,69.418,0.055
3.938,4.336,69.941,69.395,0.056
4.008,4.405,69.928,69.372,0.057
4.078,4.474,69.914,69.348,0.058
4.148,4.544,69.901,69.325,0.059
4.218,4.613,69.887,69.302,0.060
4.288,4.682,69.874,69.279,0.061
4.358,4.752,69.860,69.255,0.062
4.427,4.821,69.847,69.232,0.063
4.497,4.890,69.833,69.209,0.064
4.567,4.959,69.820,69.186,0.065
4.637,5.028,69.806,69.163,0.066
4.707,5.098,69.793,69.140,0.067
4.776,5.167,69.779,69.116,0.068
4.846,5.236,69.766,69.093,0.069
4.916,5.305,69.752,69.070,0.070
4.986,5.374,69.738,69.047,0.071
5.055,5.443,69.725,69.024,0.072
5.125,5.512,69.711,69.001,0.073
5.195,5.581,69.698,68.977,0.074
5.265,5.650,69.685,68.954,0.075
5.334,5.719,69.671,68.931,0.076
5.404,5.788,69.658,68.908,0.077
5.474,5.857,69.644,68.885,0.078
5.543,5.926,69.631,68.862,0.079
5.613,5.994,69.618,68.839,0.080
5.682,6.063,69.604,68.816,0.081
5.752,6.132,69.591,68.793,0.082
5.822,6.201,69.577,68.770,0.083
5.891,6.270,69.564,68.747,0.084
5.961,6.338,69.551,68.724,0.085
6.030,6.407,69.537,68.701,0.086
6.100,6.476,69.524,68.677,0.087
6.169,6.544,69.510,68.654,0.088
6.239,6.613,69.497,68.631,0.089
6.308,6.682,69.484,68.608,0.090
6.378,6.750,69.470,68.585,0.091
6.447,6.819,69.457,68.563,0.092
6.517,6.887,69.444,68.540,0.093
6.586,6.956,69.430,68.517,0.094
6.656,7.024,69.417,68.494,0.095
6.725,7.093,69.404,68.471,0.096
6.794,7.161,69.390,68.448,0.097
6.864,7.230,69.377,68.425,0.098
6.933,7.298,69.364,68.402,0.099
7.003,7.367,69.351,68.379,0.100
7.072,7.435,69.337,68.356,0.101
7.141,7.503,69.324,68.333,0.102
7.211,7.572,69.311,68.310,0.103
7.280,7.640,69.297,68.287,0.104
7.349,7.708,69.284,68.264,0.105
7.418,7.777,69.271,68.242,0.106
7.488,7.845,69.257,68.219,0.107
7.557,7.913,69.244,68.196,0.108
7.626,7.981,69.231,68.173,0.109
7.695,8.049,69.218,68.150,0.110
7.765,8.117,69.205,68.127,0.111
7.834,8.186,69.191,68.104,0.112
7.903,8.254,69.178,68.082,0.113
7.972,8.322,69.165,68.059,0.114
8.041,8.390,69.152,68.036,0.115
8.110,8.458,69.138,68.013,0.116
8.180,8.526,69.125,67.990,0.117
8.249,8.594,69.112,67.968,0.118
8.318,8.662,69.099,67.945,0.119
8.387,8.730,69.086,67.922,0.120
8.456,8.798,69.072,67.899,0.121
8.525,8.865,69.059,67.877,0.122
8.594,8.933,69.046,67.854,0.123
8.663,9.001,69.033,67.831,0.124
8.732,9.069,69.020,67.808,0.125
8.801,9.137,69.007,67.786,0.126
8.870,9.205,68.994,67.763,0.127
8.939,9.272,68.981,67.740,0.128
9.008,9.340,68.967,67.718,0.129
9.077,9.408,68.954,67.695,0.130
9.146,9.475,68.941,67.672,0.131
9.215,9.543,68.928,67.650,0.132
9.284,9.611,68.915,67.627,0.133
9.353,9.678,68.902,67.604,0.134
9.422,9.746,68.889,67.582,0.135
9.491,9.813,68.876,67.559,0.136
9.559,9.881,68.862,67.536,0.137
9.628,9.949,68.849,67.514,0.138
9.697,10.016,68.836,67.491,0.139
9.766,10.084,68.823,67.468,0.140
9.835,10.151,68.810,67.446,0.141
9.904,10.218,68.797,67.423,0.142
9.972,10.286,68.784,67.401,0.143
10.041,10.353,68.771,67.378,0.144
10.110,10.421,68.758,67.355,0.145
10.179,10.488,68.745,67.333,0.146
10.247,10.555,68.732,67.310,0.147
10.316,10.623,68.719,67.288,0.148
10.385,10.690,68.706,67.265,0.149
10.454,10.757,68.693,67.243,0.150
10.522,10.824,68.680,67.220,0.151
10.591,10.892,68.667,67.198,0.152
10.660,10.959,68.654,67.175,0.153
10.728,11.026,68.641,67.153,0.154
10.797,11.093,68.628,67.130,0.155
10.865,11.160,68.615,67.108,0.156
10.934,11.227,68.602,67.085,0.157
11.003,11.294,68.589,67.063,0.158
11.071,11.361,68.576,67.040,0.159
11.140,11.428,68.564,67.018,0.160
11.208,11.495,68.550,66.995,0.161
11.277,11.562,68.538,66.973,0.162
11.345,11.629,68.525,66.950,0.163
11.414,11.696,68.512,66.928,0.164
11.482,11.763,68.499,66.906,0.165
11.551,11.830,68.486,66.883,0.166
11.619,11.897,68.473,66.861,0.167
11.688,11.964,68.460,66.838,0.168
11.756,12.031,68.447,66.816,0.169
11.825,12.097,68.434,66.794,0.170
11.893,12.164,68.421,66.771,0.171
11.962,12.231,68.409,66.749,0.172
12.030,12.298,68.396,66.726,0.173
12.098,12.364,68.383,66.704,0.174
12.167,12.431,68.370,66.682,0.175
12.235,12.498,68.357,66.659,0.176
12.304,12.564,68.344,66.637,0.177
12.372,12.631,68.331,66.615,0.178
12.440,12.698,68.318,66.592,0.179
12.509,12.764,68.306,66.570,0.180
12.577,12.831,68.293,66.548,0.181
12.645,12.897,68.280,66.525,0.182
12.713,12.964,68.267,66.503,0.183
12.782,13.030,68.254,66.481,0.184
12.850,13.097,68.241,66.459,0.185
12.918,13.163,68.229,66.436,0.186
12.986,13.230,68.216,66.414,0.187
13.055,13.296,68.203,66.392,0.188
13.123,13.363,68.190,66.370,0.189
13.191,13.429,68.178,66.347,0.190
13.259,13.495,68.165,66.325,0.191
13.327,13.562,68.152,66.303,0.192
13.395,13.628,68.139,66.281,0.193
13.464,13.694,68.126,66.258,0.194
13.532,13.760,68.114,66.236,0.195
13.600,13.827,68.101,66.214,0.196
13.668,13.893,68.088,66.192,0.197
13.736,13.959,68.076,66.170,0.198
13.804,14.025,68.063,66.148,0.199
13.872,14.091,68.050,66.125,0.200
13.940,14.157,68.038,66.103,0.201
14.008,14.223,68.025,66.081,0.202
14.076,14.290,68.012,66.059,0.203
14.144,14.356,67.999,66.037,0.204
14.212,14.422,67.987,66.015,0.205
14.280,14.488,67.974,65.993,0.206
14.348,14.554,67.961,65.971,0.207
14.416,14.620,67.949,65.948,0.208
14.484,14.685,67.936,65.926,0.209
14.552,14.751,67.923,65.904,0.210
14.620,14.817,67.911,65.882,0.211
14.688,14.883,67.898,65.860,0.212
14.756,14.949,67.885,65.838,0.213
14.824,15.015,67.873,65.816,0.214
14.891,15.081,67.860,65.794,0.215
14.959,15.146,67.847,65.772,0.216
15.027,15.212,67.835,65.750,0.217
15.095,15.278,67.822,65.728,0.218
15.163,15.344,67.809,65.706,0.219
15.231,15.409,67.797,65.684,0.220
15.298,15.475,67.784,65.662,0.221
15.366,15.541,67.772,65.640,0.222
15.434,15.606,67.759,65.618,0.223
15.502,15.672,67.746,65.596,0.224
15.569,15.737,67.734,65.574,0.225
15.637,15.803,67.721,65.552,0.226
15.705,15.869,67.709,65.530,0.227
15.773,15.934,67.696,65.508,0.228
15.840,16.000,67.684,65.486,0.229
15.908,16.065,67.671,65.464,0.230
15.976,16.131,67.658,65.442,0.231
16.043,16.196,67.646,65.420,0.232
16.111,16.261,67.633,65.398,0.233
16.178,16.327,67.621,65.376,0.234
16.246,16.392,67.608,65.354,0.235
16.314,16.457,67.596,65.332,0.236
16.381,16.523,67.583,65.310,0.237
16.449,16.588,67.571,65.288,0.238
16.516,16.653,67.558,65.267,0.239
16.584,16.719,67.546,65.245,0.240
16.652,16.784,67.533,65.223,0.241
16.719,16.849,67.521,65.201,0.242
16.787,16.914,67.508,65.179,0.243
16.854,16.979,67.496,65.157,0.244
16.922,17.045,67.483,65.135,0.245
16.989,17.110,67.471,65.114,0.246
17.056,17.175,67.459,65.092,0.247
17.124,17.240,67.446,65.070,0.248
17.191,17.305,67.434,65.048,0.249
17.259,17.370,67.421,65.026,0.250
17.326,17.435,67.409,65.005,0.251
17.394,17.500,67.397,64.983,0.252
17.461,17.565,67.384,64.961,0.253
17.528,17.630,67.372,64.939,0.254
17.596,17.695,67.359,64.918,0.255
17.663,17.760,67.347,64.896,0.256
17.730,17.825,67.334,64.874,0.257
17.798,17.889,67.322,64.852,0.258
17.865,17.954,67.310,64.831,0.259
17.932,18.019,67.297,64.809,0.260
18.000,18.084,67.285,64.787,0.261
18.067,18.149,67.272,64.765,0.262
18.134,18.213,67.260,64.744,0.263
18.201,18.278,67.247,64.722,0.264
18.269,18.343,67.235,64.700,0.265
18.336,18.408,67.223,64.678,0.266
18.403,18.472,67.210,64.657,0.267
18.470,18.537,67.198,64.635,0.268
18.538,18.602,67.186,64.613,0.269
18.605,18.666,67.173,64.592,0.270
18.672,18.731,67.161,64.570,0.271
18.739,18.795,67.148,64.548,0.272
18.806,18.860,67.136,64.527,0.273
18.873,18.924,67.124,64.505,0.274
18.940,18.989,67.111,64.483,0.275
19.008,19.053,67.099,64.462,0.276
19.075,19.118,67.087,64.440,0.277
19.142,19.182,67.074,64.418,0.278
19.209,19.247,67.062,64.397,0.279
19.276,19.311,67.050,64.375,0.280
19.343,19.375,67.038,64.354,0.281
19.410,19.440,67.025,64.332,0.282
19.477,19.504,67.013,64.311,0.283
19.544,19.568,67.001,64.289,0.284
19.611,19.633,66.989,64.268,0.285
19.678,19.697,66.977,64.246,0.286
19.745,19.761,66.964,64.224,0.287
19.812,19.825,66.952,64.203,0.288
19.879,19.889,66.940,64.181,0.289
19.946,19.954,66.928,64.160,0.290
20.013,20.018,66.916,64.138,0.291
20.080,20.082,66.904,64.117,0.292
20.146,20.146,66.891,64.095,0.293
20.213,20.210,66.879,64.074,0.294
20.280,20.274,66.867,64.053,0.295
20.347,20.338,66.855,64.031,0.296
20.414,20.402,66.843,64.010,0.297
20.481,20.466,66.831,63.988,0.298
20.548,20.530,66.818,63.967,0.299
20.614,20.594,66.806,63.945,0.300
20.681,20.658,66.794,63.924,0.301
20.748,20.722,66.782,63.902,0.302
20.815,20.786,66.770,63.881,0.303
20.882,20.850,66.758,63.859,0.304
20.948,20.914,66.745,63.838,0.305
21.015,20.977,66.733,63.817,0.306
21.082,21.041,66.721,63.795,0.307
21.148,21.105,66.709,63.774,0.308
21.215,21.169,66.697,63.752,0.309
21.282,21.233,66.685,63.731,0.310
21.349,21.296,66.673,63.710,0.311
21.415,21.360,66.660,63.688,0.312
21.482,21.424,66.648,63.667,0.313
21.549,21.487,66.636,63.646,0.314
21.615,21.551,66.624,63.624,0.315
21.682,21.615,66.612,63.603,0.316
21.748,21.678,66.600,63.581,0.317
21.815,21.742,66.588,63.560,0.318
21.882,21.805,66.576,63.539,0.319
21.948,21.869,66.564,63.518,0.320
22.015,21.932,66.552,63.496,0.321
22.081,21.996,66.540,63.475,0.322
22.148,22.059,66.528,63.454,0.323
22.214,22.123,66.516,63.432,0.324
22.281,22.186,66.504,63.411,0.325
22.347,22.250,66.492,63.390,0.326
22.414,22.313,66.479,63.368,0.327
22.480,22.376,66.467,63.347,0.328
22.547,22.440,66.455,63.326,0.329
22.613,22.503,66.443,63.305,0.330
22.680,22.566,66.431,63.283,0.331
22.746,22.629,66.419,63.262,0.332
22.812,22.693,66.407,63.241,0.333
22.879,22.756,66.395,63.220,0.334
22.945,22.819,66.383,63.199,0.335
23.012,22.882,66.371,63.177,0.336
23.078,22.946,66.359,63.156,0.337
23.144,23.009,66.347,63.135,0.338
23.211,23.072,66.336,63.114,0.339
23.277,23.135,66.323,63.093,0.340
23.343,23.198,66.312,63.071,0.341
23.410,23.261,66.300,63.050,0.342
23.476,23.324,66.288,63.029,0.343
23.542,23.387,66.276,63.008,0.344
23.608,23.450,66.264,62.987,0.345
23.675,23.513,66.252,62.966,0.346
23.741,23.576,66.240,62.944,0.347
23.807,23.639,66.228,62.923,0.348
23.873,23.702,66.216,62.902,0.349
23.940,23.765,66.204,62.881,0.350
24.006,23.828,66.192,62.860,0.351
24.072,23.890,66.180,62.839,0.352
24.138,23.953,66.168,62.818,0.353
24.204,24.016,66.157,62.797,0.354
24.271,24.079,66.145,62.776,0.355
24.337,24.142,66.133,62.755,0.356
24.403,24.204,66.121,62.734,0.357
24.469,24.267,66.109,62.712,0.358
24.535,24.330,66.097,62.691,0.359
24.601,24.393,66.085,62.670,0.360
24.667,24.455,66.074,62.649,0.361
24.733,24.518,66.062,62.628,0.362
24.799,24.580,66.050,62.607,0.363
24.865,24.643,66.038,62.586,0.364
24.931,24.706,66.026,62.565,0.365
24.997,24.768,66.014,62.544,0.366
25.063,24.831,66.003,62.523,0.367
25.129,24.893,65.991,62.502,0.368
25.195,24.956,65.979,62.481,0.369
25.261,25.018,65.967,62.460,0.370
25.327,25.081,65.956,62.439,0.371
25.393,25.143,65.944,62.418,0.372
25.459,25.205,65.932,62.397,0.373
25.525,25.268,65.920,62.376,0.374
25.591,25.330,65.909,62.355,0.375
25.657,25.393,65.897,62.335,0.376
25.723,25.455,65.885,62.314,0.377
25.789,25.517,65.873,62.293,0.378
25.855,25.579,65.861,62.272,0.379
25.920,25.642,65.850,62.251,0.380
25.986,25.704,65.838,62.230,0.381
26.052,25.766,65.826,62.209,0.382
26.118,25.828,65.814,62.188,0.383
26.184,25.891,65.803,62.167,0.384
26.250,25.953,65.791,62.146,0.385
26.315,26.015,65.779,62.125,0.386
26.381,26.077,65.768,62.105,0.387
26.447,26.139,65.756,62.084,0.388
26.513,26.201,65.744,62.063,0.389
26.578,26.263,65.732,62.042,0.390
26.644,26.325,65.721,62.021,0.391
26.710,26.387,65.709,62.000,0.392
26.775,26.449,65.697,61.979,0.393
26.841,26.511,65.686,61.959,0.394
26.907,26.573,65.674,61.938,0.395
26.973,26.635,65.662,61.917,0.396
27.038,26.697,65.650,61.896,0.397
27.104,26.759,65.639,61.875,0.398
27.169,26.821,65.627,61.855,0.399
27.235,26.883,65.616,61.834,0.400
27.301,26.944,65.604,61.813,0.401
27.366,27.006,65.592,61.792,0.402
27.432,27.068,65.581,61.772,0.403
27.497,27.130,65.569,61.751,0.404
27.563,27.191,65.558,61.730,0.405
27.629,27.253,65.546,61.709,0.406
27.694,27.315,65.534,61.689,0.407
27.760,27.377,65.523,61.668,0.408
27.825,27.438,65.511,61.647,0.409
27.891,27.500,65.500,61.626,0.410
27.956,27.561,65.488,61.606,0.411
28.022,27.623,65.476,61.585,0.412
28.087,27.685,65.465,61.564,0.413
28.153,27.746,65.453,61.544,0.414
28.218,27.808,65.442,61.523,0.415
28.283,27.869,65.430,61.502,0.416
28.349,27.931,65.419,61.482,0.417
28.414,27.992,65.407,61.461,0.418
28.480,28.054,65.396,61.440,0.419
28.545,28.115,65.384,61.420,0.420
28.610,28.176,65.372,61.399,0.421
28.676,28.238,65.361,61.378,0.422
28.741,28.299,65.349,61.358,0.423
28.807,28.361,65.338,61.337,0.424
28.872,28.422,65.326,61.316,0.425
28.937,28.483,65.315,61.296,0.426
29.002,28.545,65.303,61.275,0.427
29.068,28.606,65.291,61.254,0.428
29.133,28.667,65.280,61.234,0.429
29.198,28.728,65.268,61.213,0.430
29.264,28.789,65.257,61.193,0.431
29.329,28.851,65.245,61.172,0.432
29.394,28.912,65.234,61.151,0.433
29.459,28.973,65.223,61.131,0.434
29.525,29.034,65.211,61.110,0.435
29.590,29.095,65.200,61.090,0.436
29.655,29.156,65.188,61.069,0.437
29.720,29.217,65.177,61.049,0.438
29.785,29.278,65.165,61.028,0.439
29.850,29.339,65.154,61.008,0.440
29.916,29.400,65.142,60.987,0.441
29.981,29.461,65.131,60.967,0.442
30.046,29.522,65.119,60.946,0.443
30.111,29.583,65.108,60.926,0.444
30.176,29.644,65.096,60.905,0.445
30.241,29.705,65.085,60.885,0.446
30.306,29.766,65.074,60.864,0.447
30.371,29.827,65.062,60.844,0.448
30.436,29.888,65.051,60.823,0.449
30.501,29.948,65.040,60.803,0.450
30.566,30.009,65.028,60.782,0.451
30.631,30.070,65.017,60.762,0.452
30.696,30.131,65.005,60.741,0.453
30.761,30.191,64.994,60.721,0.454
30.826,30.252,64.983,60.700,0.455
30.891,30.313,64.971,60.680,0.456
30.956,30.374,64.960,60.660,0.457
31.021,30.434,64.948,60.639,0.458
31.086,30.495,64.937,60.619,0.459
31.151,30.555,64.926,60.598,0.460
31.216,30.616,64.914,60.578,0.461
31.281,30.677,64.903,60.558,0.462
31.346,30.737,64.891,60.537,0.463
31.411,30.798,64.880,60.517,0.464
31.476,30.858,64.869,60.496,0.465
31.541,30.919,64.857,60.476,0.466
31.605,30.979,64.846,60.456,0.467
31.670,31.040,64.835,60.435,0.468
31.735,31.100,64.823,60.415,0.469
31.800,31.160,64.812,60.395,0.470
31.865,31.221,64.801,60.374,0.471
31.930,31.281,64.790,60.354,0.472
31.994,31.341,64.778,60.334,0.473
32.059,31.402,64.767,60.313,0.474
32.124,31.462,64.756,60.293,0.475
32.189,31.522,64.745,60.273,0.476
32.253,31.583,64.733,60.252,0.477
32.318,31.643,64.722,60.232,0.478
32.383,31.703,64.711,60.212,0.479
32.447,31.763,64.699,60.191,0.480
32.512,31.823,64.688,60.171,0.481
32.577,31.884,64.677,60.151,0.482
32.642,31.944,64.666,60.131,0.483
32.706,32.004,64.654,60.110,0.484
32.771,32.064,64.643,60.090,0.485
32.835,32.124,64.632,60.070,0.486
32.900,32.184,64.621,60.050,0.487
32.965,32.244,64.609,60.029,0.488
33.029,32.304,64.598,60.009,0.489
33.094,32.364,64.587,59.989,0.490
33.158,32.424,64.576,59.969,0.491
33.223,32.484,64.565,59.949,0.492
33.288,32.544,64.553,59.928,0.493
33.352,32.604,64.542,59.908,0.494
33.417,32.664,64.531,59.888,0.495
33.481,32.724,64.520,59.868,0.496
33.546,32.784,64.509,59.848,0.497
33.610,32.843,64.497,59.827,0.498
33.675,32.903,64.486,59.807,0.499
33.739,32.963,64.475,59.787,0.500
33.804,33.023,64.464,59.767,0.501
33.868,33.083,64.453,59.747,0.502
33.933,33.142,64.442,59.727,0.503
33.997,33.202,64.430,59.706,0.504
34.061,33.262,64.419,59.686,0.505
34.126,33.321,64.408,59.666,0.506
34.190,33.381,64.397,59.646,0.507
34.255,33.441,64.386,59.626,0.508
34.319,33.500,64.375,59.606,0.509
34.383,33.560,64.364,59.586,0.510
34.448,33.620,64.352,59.566,0.511
34.512,33.679,64.341,59.546,0.512
34.576,33.739,64.330,59.525,0.513
34.641,33.798,64.319,59.505,0.514
34.705,33.858,64.308,59.485,0.515
34.769,33.917,64.297,59.465,0.516
34.834,33.977,64.286,59.445,0.517
34.898,34.036,64.275,59.425,0.518
34.962,34.095,64.264,59.405,0.519
35.026,34.155,64.252,59.385,0.520
35.091,34.214,64.241,59.365,0.521
35.155,34.274,64.230,59.345,0.522
35.219,34.333,64.219,59.325,0.523
35.283,34.392,64.208,59.305,0.524
35.348,34.451,64.197,59.285,0.525
35.412,34.511,64.186,59.265,0.526
35.476,34.570,64.175,59.245,0.527
35.540,34.629,64.164,59.225,0.528
35.604,34.688,64.153,59.205,0.529
35.668,34.748,64.142,59.185,0.530
35.733,34.807,64.131,59.165,0.531
35.797,34.866,64.120,59.145,0.532
35.861,34.925,64.109,59.125,0.533
35.925,34.984,64.098,59.105,0.534
35.989,35.043,64.087,59.085,0.535
36.053,35.102,64.076,59.065,0.536
36.117,35.161,64.065,59.045,0.537
36.181,35.220,64.054,59.025,0.538
36.245,35.280,64.043,59.005,0.539
36.309,35.338,64.032,58.985,0.540
36.373,35.397,64.021,58.966,0.541
36.437,35.456,64.010,58.946,0.542
36.501,35.515,63.999,58.926,0.543
36.565,35.574,63.988,58.906,0.544
36.629,35.633,63.977,58.886,0.545
36.693,35.692,63.966,58.866,0.546
36.757,35.751,63.955,58.846,0.547
36.821,35.810,63.944,58.826,0.548
36.885,35.869,63.933,58.806,0.549
36.949,35.927,63.923,58.787,0.550
37.013,35.986,63.912,58.767,0.551
37.077,36.045,63.901,58.747,0.552
37.141,36.104,63.890,58.727,0.553
37.205,36.162,63.879,58.707,0.554
37.269,36.221,63.868,58.687,0.555
37.332,36.280,63.857,58.668,0.556
37.396,36.338,63.846,58.648,0.557
37.460,36.397,63.835,58.628,0.558
37.524,36.456,63.825,58.608,0.559
37.588,36.514,63.814,58.588,0.560
37.652,36.573,63.803,58.569,0.561
37.715,36.631,63.792,58.549,0.562
37.779,36.690,63.781,58.529,0.563
37.843,36.748,63.770,58.509,0.564
37.907,36.807,63.759,58.489,0.565
37.970,36.865,63.748,58.470,0.566
38.034,36.924,63.737,58.450,0.567
38.098,36.982,63.727,58.430,0.568
38.162,37.041,63.716,58.410,0.569
38.225,37.099,63.705,58.391,0.570
38.289,37.158,63.694,58.371,0.571
38.353,37.216,63.683,58.351,0.572
38.416,37.274,63.672,58.331,0.573
38.480,37.333,63.661,58.312,0.574
38.544,37.391,63.651,58.292,0.575
38.607,37.449,63.640,58.272,0.576
38.671,37.507,63.629,58.253,0.577
38.735,37.566,63.618,58.233,0.578
38.798,37.624,63.608,58.213,0.579
38.862,37.682,63.597,58.194,0.580
38.925,37.740,63.586,58.174,0.581
38.989,37.798,63.575,58.154,0.582
39.053,37.857,63.564,58.135,0.583
39.116,37.915,63.554,58.115,0.584
39.180,37.973,63.543,58.095,0.585
39.243,38.031,63.532,58.076,0.586
39.307,38.089,63.521,58.056,0.587
39.370,38.147,63.511,58.036,0.588
39.434,38.205,63.500,58.017,0.589
39.497,38.263,63.489,57.997,0.590
39.561,38.321,63.478,57.977,0.591
39.624,38.379,63.468,57.958,0.592
39.688,38.437,63.457,57.938,0.593
39.751,38.495,63.446,57.919,0.594
39.815,38.553,63.435,57.899,0.595
39.878,38.611,63.425,57.879,0.596
39.941,38.668,63.414,57.860,0.597
40.005,38.726,63.403,57.840,0.598
40.068,38.784,63.392,57.821,0.599
40.132,38.842,63.382,57.801,0.600
40.195,38.900,63.371,57.781,0.601
40.258,38.958,63.360,57.762,0.602
40.322,39.015,63.349,57.742,0.603
40.385,39.073,63.339,57.723,0.604
40.448,39.131,63.328,57.703,0.605
40.512,39.188,63.317,57.684,0.606
40.575,39.246,63.307,57.664,0.607
40.638,39.304,63.296,57.645,0.608
40.702,39.361,63.285,57.625,0.609
40.765,39.419,63.275,57.606,0.610
40.828,39.477,63.264,57.586,0.611
40.891,39.534,63.254,57.567,0.612
40.955,39.592,63.243,57.547,0.613
41.018,39.649,63.232,57.528,0.614
41.081,39.707,63.222,57.508,0.615
41.144,39.764,63.211,57.489,0.616
41.208,39.822,63.200,57.469,0.617
41.271,39.879,63.190,57.450,0.618
41.334,39.937,63.179,57.430,0.619
41.397,39.994,63.169,57.411,0.620
41.460,40.052,63.158,57.391,0.621
41.523,40.109,63.147,57.372,0.622
41.587,40.166,63.137,57.352,0.623
41.650,40.224,63.126,57.333,0.624
41.713,40.281,63.116,57.314,0.625
41.776,40.338,63.105,57.294,0.626
41.839,40.395,63.095,57.275,0.627
41.902,40.453,63.084,57.255,0.628
41.965,40.510,63.073,57.236,0.629
42.028,40.567,63.063,57.217,0.630
42.091,40.624,63.052,57.197,0.631
42.154,40.682,63.042,57.178,0.632
42.217,40.739,63.031,57.158,0.633
42.280,40.796,63.021,57.139,0.634
42.343,40.853,63.010,57.120,0.635
42.407,40.910,63.000,57.100,0.636
42.469,40.967,62.989,57.081,0.637
42.532,41.024,62.979,57.062,0.638
42.595,41.081,62.968,57.042,0.639
42.658,41.138,62.958,57.023,0.640
42.721,41.195,62.947,57.004,0.641
42.784,41.252,62.937,56.984,0.642
42.847,41.309,62.926,56.965,0.643
42.910,41.366,62.916,56.946,0.644
42.973,41.423,62.905,56.926,0.645
43.036,41.480,62.895,56.907,0.646
43.099,41.537,62.884,56.888,0.647
43.162,41.594,62.874,56.868,0.648
43.225,41.651,62.863,56.849,0.649
43.287,41.708,62.853,56.830,0.650
43.350,41.765,62.842,56.811,0.651
43.413,41.821,62.832,56.791,0.652
43.476,41.878,62.821,56.772,0.653
43.539,41.935,62.811,56.753,0.654
43.602,41.992,62.800,56.733,0.655
43.664,42.048,62.790,56.714,0.656
43.727,42.105,62.779,56.695,0.657
43.790,42.162,62.769,56.676,0.658
43.853,42.218,62.758,56.656,0.659
43.915,42.275,62.748,56.637,0.660
43.978,42.332,62.737,56.618,0.661
44.041,42.388,62.727,56.599,0.662
44.104,42.445,62.717,56.580,0.663
44.166,42.501,62.706,56.560,0.664
44.229,42.558,62.696,56.541,0.665
44.292,42.615,62.685,56.522,0.666
44.354,42.671,62.675,56.503,0.667
44.417,42.728,62.665,56.484,0.668
44.480,42.784,62.654,56.464,0.669
44.542,42.840,62.644,56.445,0.670
44.605,42.897,62.634,56.426,0.671
44.668,42.953,62.623,56.407,0.672
44.730,43.010,62.613,56.388,0.673
44.793,43.066,62.602,56.369,0.674
44.856,43.122,62.592,56.349,0.675
44.918,43.179,62.582,56.330,0.676
44.981,43.235,62.571,56.311,0.677
45.043,43.291,62.561,56.292,0.678
45.106,43.348,62.551,56.273,0.679
45.168,43.404,62.540,56.254,0.680
45.231,43.460,62.530,56.235,0.681
45.293,43.516,62.520,56.216,0.682
45.356,43.573,62.509,56.196,0.683
45.418,43.629,62.499,56.177,0.684
45.481,43.685,62.489,56.158,0.685
45.543,43.741,62.478,56.139,0.686
45.606,43.797,62.468,56.120,0.687
45.668,43.853,62.457,56.101,0.688
45.731,43.909,62.447,56.082,0.689
45.793,43.966,62.437,56.063,0.690
45.856,44.022,62.426,56.044,0.691
45.918,44.078,62.416,56.025,0.692
45.981,44.134,62.406,56.006,0.693
46.043,44.190,62.395,55.986,0.694
46.105,44.246,62.385,55.967,0.695
46.168,44.302,62.375,55.948,0.696
46.230,44.357,62.365,55.929,0.697
46.292,44.413,62.354,55.910,0.698
