x,y,vx,vy,t
0,0.413,81.317,81.317,0
0.081,0.494,81.299,81.289,0.001
0.163,0.575,81.28,81.261,0.002
0.244,0.657,81.262,81.233,0.003
0.325,0.738,81.243,81.204,0.004
0.406,0.819,81.225,81.176,0.005
0.488,0.9,81.207,81.148,0.006
0.569,0.981,81.189,81.12,0.007
0.65,1.063,81.17,81.092,0.008
0.731,1.144,81.152,81.064,0.009
0.812,1.225,81.134,81.036,0.01
0.893,1.306,81.116,81.008,0.011
0.975,1.387,81.097,80.98,0.012
1.056,1.468,81.079,80.951,0.013
1.137,1.549,81.061,80.923,0.014
1.218,1.63,81.043,80.895,0.015
1.299,1.711,81.024,80.867,0.016
1.38,1.791,81.006,80.839,0.017
1.461,1.872,80.988,80.811,0.018
1.542,1.953,80.97,80.783,0.019
1.623,2.034,80.952,80.755,0.02
1.704,2.115,80.933,80.727,0.021
1.785,2.195,80.915,80.699,0.022
1.866,2.276,80.897,80.671,0.023
1.947,2.357,80.879,80.644,0.024
2.027,2.437,80.861,80.616,0.025
2.108,2.518,80.843,80.588,0.026
2.189,2.599,80.825,80.56,0.027
2.27,2.679,80.806,80.532,0.028
2.351,2.76,80.788,80.504,0.029
2.432,2.84,80.77,80.476,0.03
2.512,2.921,80.752,80.448,0.031
2.593,3.001,80.734,80.42,0.032
2.674,3.081,80.716,80.393,0.033
2.755,3.162,80.697,80.365,0.034
2.835,3.242,80.679,80.337,0.035
2.916,3.323,80.661,80.309,0.036
2.997,3.403,80.643,80.281,0.037
3.077,3.483,80.625,80.253,0.038
3.158,3.563,80.607,80.226,0.039
3.238,3.644,80.589,80.198,0.04
3.319,3.724,80.571,80.17,0.041
3.4,3.804,80.552,80.142,0.042
3.48,3.884,80.534,80.114,0.043
3.561,3.964,80.517,80.087,0.044
3.641,4.044,80.499,80.059,0.045
3.722,4.124,80.481,80.031,0.046
3.802,4.204,80.463,80.004,0.047
3.883,4.284,80.445,79.976,0.048
3.963,4.364,80.427,79.948,0.049
4.044,4.444,80.409,79.921,0.05
4.124,4.524,80.391,79.893,0.051
4.204,4.604,80.373,79.865,0.052
4.285,4.684,80.355,79.838,0.053
4.365,4.764,80.338,79.81,0.054
4.445,4.844,80.32,79.783,0.055
4.526,4.923,80.302,79.755,0.056
4.606,5.003,80.284,79.728,0.057
4.686,5.083,80.266,79.7,0.058
4.767,5.163,80.248,79.672,0.059
4.847,5.242,80.23,79.645,0.06
4.927,5.322,80.212,79.617,0.061
5.007,5.402,80.194,79.59,0.062
5.087,5.481,80.177,79.562,0.063
5.168,5.561,80.159,79.535,0.064
5.248,5.64,80.141,79.507,0.065
5.328,5.72,80.123,79.48,0.066
5.408,5.799,80.105,79.452,0.067
5.488,5.879,80.087,79.425,0.068
5.568,5.958,80.07,79.397,0.069
5.648,6.038,80.052,79.37,0.07
5.728,6.117,80.034,79.343,0.071
5.808,6.196,80.016,79.315,0.072
5.888,6.276,79.998,79.288,0.073
5.968,6.355,79.981,79.26,0.074
6.048,6.434,79.963,79.233,0.075
6.128,6.513,79.945,79.206,0.076
6.208,6.593,79.927,79.178,0.077
6.288,6.672,79.91,79.151,0.078
6.368,6.751,79.892,79.124,0.079
6.448,6.83,79.874,79.096,0.08
6.528,6.909,79.857,79.069,0.081
6.608,6.988,79.839,79.042,0.082
6.688,7.067,79.821,79.014,0.083
6.767,7.146,79.804,78.987,0.084
6.847,7.225,79.786,78.96,0.085
6.927,7.304,79.768,78.933,0.086
7.007,7.383,79.751,78.905,0.087
7.087,7.462,79.734,78.878,0.088
7.166,7.541,79.716,78.851,0.089
7.246,7.62,79.699,78.824,0.09
7.326,7.699,79.681,78.797,0.091
7.405,7.777,79.663,78.769,0.092
7.485,7.856,79.646,78.742,0.093
7.565,7.935,79.628,78.715,0.094
7.644,8.014,79.61,78.688,0.095
7.724,8.092,79.592,78.66,0.096
7.803,8.171,79.575,78.633,0.097
7.883,8.25,79.557,78.606,0.098
7.963,8.328,79.54,78.579,0.099
8.042,8.407,79.522,78.552,0.1
8.122,8.485,79.505,78.525,0.101
8.201,8.564,79.487,78.498,0.102
8.281,8.642,79.47,78.471,0.103
8.36,8.721,79.453,78.444,0.104
8.44,8.799,79.435,78.417,0.105
8.519,8.878,79.418,78.39,0.106
8.598,8.956,79.4,78.363,0.107
8.678,9.034,79.383,78.336,0.108
8.757,9.113,79.365,78.309,0.109
8.837,9.191,79.348,78.282,0.11
8.916,9.269,79.33,78.255,0.111
8.995,9.348,79.313,78.228,0.112
9.075,9.426,79.296,78.201,0.113
9.154,9.504,79.278,78.174,0.114
9.233,9.582,79.261,78.147,0.115
9.312,9.66,79.243,78.12,0.116
9.392,9.738,79.226,78.093,0.117
9.471,9.817,79.209,78.066,0.118
9.55,9.895,79.191,78.039,0.119
9.629,9.973,79.174,78.012,0.12
9.708,10.051,79.156,77.985,0.121
9.788,10.129,79.139,77.958,0.122
9.867,10.207,79.122,77.932,0.123
9.946,10.285,79.105,77.905,0.124
10.025,10.362,79.087,77.878,0.125
10.104,10.44,79.308,78.085,0.126
10.183,10.518,79.528,78.292,0.127
10.263,10.597,79.748,78.499,0.128
10.343,10.675,79.968,78.705,0.129
10.423,10.754,80.188,78.912,0.13
10.503,10.833,80.408,79.119,0.131
10.583,10.912,80.627,79.325,0.132
10.664,10.991,80.847,79.531,0.133
10.745,11.071,81.067,79.738,0.134
10.826,11.151,81.286,79.944,0.135
10.907,11.23,81.506,80.15,0.136
10.989,11.311,81.725,80.356,0.137
11.07,11.391,81.944,80.561,0.138
11.152,11.472,82.163,80.767,0.139
11.234,11.552,82.382,80.972,0.14
11.317,11.633,82.601,81.178,0.141
11.399,11.714,82.82,81.383,0.142
11.482,11.796,83.039,81.588,0.143
11.565,11.877,83.258,81.794,0.144
11.648,11.959,83.477,81.999,0.145
11.732,12.041,83.695,82.203,0.146
11.816,12.123,83.914,82.408,0.147
11.9,12.206,84.132,82.613,0.148
11.984,12.288,84.35,82.817,0.149
12.068,12.371,84.569,83.022,0.15
12.153,12.454,84.787,83.226,0.151
12.237,12.538,85.005,83.43,0.152
12.322,12.621,85.222,83.634,0.153
12.408,12.705,85.44,83.839,0.154
12.493,12.788,85.658,84.043,0.155
12.579,12.872,85.876,84.246,0.156
12.665,12.957,86.094,84.45,0.157
12.751,13.041,86.311,84.654,0.158
12.837,13.126,86.528,84.857,0.159
12.924,13.211,86.746,85.06,0.16
13.01,13.296,86.963,85.263,0.161
13.097,13.381,87.18,85.466,0.162
13.184,13.466,87.397,85.67,0.163
13.272,13.552,87.614,85.872,0.164
13.359,13.638,87.831,86.075,0.165
13.447,13.724,88.047,86.278,0.166
13.535,13.81,88.264,86.48,0.167
13.624,13.897,88.481,86.683,0.168
13.712,13.984,88.697,86.885,0.169
13.801,14.07,88.914,87.087,0.17
13.89,14.158,89.13,87.289,0.171
13.979,14.245,89.346,87.491,0.172
14.068,14.332,89.562,87.693,0.173
14.158,14.42,89.779,87.895,0.174
14.248,14.508,89.995,88.097,0.175
14.337,14.596,90.211,88.298,0.176
14.428,14.684,90.427,88.5,0.177
14.518,14.773,90.643,88.701,0.178
14.609,14.861,90.859,88.902,0.179
14.7,14.95,91.074,89.103,0.18
14.791,15.039,91.289,89.304,0.181
14.882,15.129,91.505,89.505,0.182
14.974,15.218,91.72,89.706,0.183
15.065,15.308,91.935,89.906,0.184
15.157,15.398,92.15,90.107,0.185
15.249,15.488,92.365,90.307,0.186
15.342,15.578,92.579,90.507,0.187
15.434,15.669,92.794,90.708,0.188
15.527,15.76,93.009,90.908,0.189
15.62,15.85,93.223,91.108,0.19
15.713,15.942,93.437,91.307,0.191
15.807,16.033,93.652,91.507,0.192
15.9,16.124,93.866,91.707,0.193
15.994,16.216,94.08,91.906,0.194
16.088,16.308,94.294,92.105,0.195
16.183,16.4,94.508,92.304,0.196
16.277,16.492,94.722,92.503,0.197
16.372,16.585,94.936,92.702,0.198
16.467,16.678,95.15,92.901,0.199
16.562,16.77,95.363,93.1,0.2
16.657,16.864,95.577,93.299,0.201
16.753,16.957,95.79,93.497,0.202
16.849,17.05,96.004,93.696,0.203
16.945,17.144,96.217,93.894,0.204
17.041,17.238,96.43,94.092,0.205
17.137,17.332,96.643,94.29,0.206
17.234,17.426,96.856,94.488,0.207
17.331,17.521,97.069,94.686,0.208
17.428,17.616,97.282,94.884,0.209
17.525,17.71,97.495,95.081,0.21
17.623,17.805,97.707,95.279,0.211
17.72,17.901,97.92,95.476,0.212
17.818,17.996,98.132,95.673,0.213
17.916,18.092,98.345,95.87,0.214
18.015,18.188,98.556,96.067,0.215
18.113,18.284,98.768,96.264,0.216
18.212,18.38,98.98,96.461,0.217
18.311,18.477,99.192,96.657,0.218
18.41,18.573,99.404,96.854,0.219
18.51,18.67,99.615,97.05,0.22
18.609,18.767,99.827,97.247,0.221
18.709,18.864,100.038,97.443,0.222
18.809,18.962,100.249,97.639,0.223
18.909,19.059,100.461,97.834,0.224
19.01,19.157,100.672,98.03,0.225
19.111,19.255,100.883,98.226,0.226
19.211,19.354,101.094,98.421,0.227
19.312,19.452,101.304,98.617,0.228
19.414,19.551,101.515,98.812,0.229
19.515,19.649,101.725,99.007,0.23
19.617,19.748,101.936,99.202,0.231
19.719,19.848,102.146,99.397,0.232
19.821,19.947,102.356,99.592,0.233
19.923,20.047,102.567,99.786,0.234
20.026,20.146,102.776,99.981,0.235
20.129,20.246,102.986,100.175,0.236
20.232,20.347,103.196,100.369,0.237
20.335,20.447,103.406,100.564,0.238
20.438,20.547,103.615,100.758,0.239
20.542,20.648,103.824,100.951,0.24
20.646,20.749,104.034,101.145,0.241
20.75,20.85,104.243,101.339,0.242
20.854,20.952,104.452,101.532,0.243
20.959,21.053,104.661,101.726,0.244
21.063,21.155,104.87,101.919,0.245
21.168,21.257,105.079,102.112,0.246
21.273,21.359,105.287,102.305,0.247
21.378,21.461,105.496,102.498,0.248
21.484,21.564,105.704,102.691,0.249
21.59,21.666,105.913,102.883,0.25
21.696,21.769,106.121,103.076,0.251
21.802,21.872,106.329,103.268,0.252
21.908,21.976,106.537,103.461,0.253
22.015,22.079,106.745,103.653,0.254
22.121,22.183,106.953,103.845,0.255
22.228,22.287,107.161,104.037,0.256
22.335,22.391,107.368,104.229,0.257
22.443,22.495,107.576,104.42,0.258
22.55,22.599,107.783,104.612,0.259
22.658,22.704,107.99,104.803,0.26
22.766,22.809,108.197,104.994,0.261
22.874,22.914,108.405,105.186,0.262
22.983,23.019,108.611,105.376,0.263
23.091,23.124,108.818,105.567,0.264
23.2,23.23,109.025,105.758,0.265
23.309,23.336,109.232,105.949,0.266
23.418,23.442,109.438,106.139,0.267
23.528,23.548,109.645,106.33,0.268
23.638,23.654,109.851,106.52,0.269
23.747,23.761,110.057,106.71,0.27
23.857,23.867,110.264,106.9,0.271
23.968,23.974,110.47,107.09,0.272
24.078,24.081,110.676,107.28,0.273
24.189,24.189,110.881,107.47,0.274
24.3,24.296,111.087,107.659,0.275
24.411,24.404,111.292,107.848,0.276
24.522,24.512,111.498,108.038,0.277
24.634,24.62,111.703,108.227,0.278
24.745,24.728,111.909,108.416,0.279
24.857,24.836,112.114,108.605,0.28
24.969,24.945,112.319,108.794,0.281
25.082,25.054,112.523,108.982,0.282
25.194,25.163,112.728,109.171,0.283
25.307,25.272,112.932,109.359,0.284
25.42,25.381,113.137,109.547,0.285
25.533,25.491,113.341,109.735,0.286
25.646,25.6,113.545,109.923,0.287
25.76,25.71,113.749,110.111,0.288
25.874,25.82,113.953,110.299,0.289
25.988,25.931,114.157,110.486,0.29
26.102,26.041,114.361,110.674,0.291
26.216,26.152,114.565,110.861,0.292
26.331,26.263,114.769,111.048,0.293
26.445,26.374,114.972,111.235,0.294
26.56,26.485,115.175,111.422,0.295
26.676,26.596,115.379,111.609,0.296
26.791,26.708,115.582,111.796,0.297
26.907,26.82,115.785,111.982,0.298
27.022,26.932,115.988,112.169,0.299
27.138,27.044,116.19,112.355,0.3
27.254,27.156,116.393,112.541,0.301
27.371,27.269,116.595,112.727,0.302
27.487,27.382,116.798,112.913,0.303
27.604,27.495,117,113.099,0.304
27.721,27.608,117.202,113.284,0.305
27.838,27.721,117.404,113.47,0.306
27.956,27.834,117.606,113.655,0.307
28.073,27.948,117.808,113.84,0.308
28.191,28.062,118.01,114.026,0.309
28.309,28.176,118.212,114.211,0.31
28.428,28.29,118.413,114.396,0.311
28.546,28.405,118.614,114.58,0.312
28.665,28.519,118.816,114.765,0.313
28.783,28.634,119.017,114.949,0.314
28.902,28.749,119.218,115.134,0.315
29.022,28.864,119.419,115.318,0.316
29.141,28.979,119.619,115.502,0.317
29.261,29.095,119.82,115.686,0.318
29.38,29.21,120.021,115.87,0.319
29.5,29.326,120.221,116.053,0.32
29.621,29.442,120.421,116.237,0.321
29.741,29.559,120.621,116.42,0.322
29.862,29.675,120.822,116.603,0.323
29.983,29.792,121.022,116.787,0.324
30.104,29.908,121.222,116.97,0.325
30.225,30.025,121.422,117.153,0.326
30.346,30.143,121.622,117.335,0.327
30.468,30.26,121.821,117.518,0.328
30.59,30.377,122.02,117.7,0.329
30.712,30.495,122.219,117.883,0.33
30.834,30.613,122.419,118.065,0.331
30.956,30.731,122.618,118.247,0.332
31.079,30.849,122.816,118.429,0.333
31.202,30.968,123.015,118.611,0.334
31.325,31.086,123.214,118.793,0.335
31.448,31.205,123.412,118.974,0.336
31.571,31.324,123.611,119.155,0.337
31.695,31.443,123.809,119.337,0.338
31.819,31.563,124.007,119.518,0.339
31.943,31.682,124.205,119.699,0.34
32.067,31.802,124.403,119.88,0.341
32.191,31.922,124.6,120.06,0.342
32.316,32.042,124.798,120.241,0.343
32.441,32.162,124.995,120.421,0.344
32.566,32.282,125.192,120.602,0.345
32.691,32.403,125.389,120.782,0.346
32.816,32.524,125.586,120.962,0.347
32.942,32.645,125.783,121.141,0.348
33.068,32.766,125.98,121.321,0.349
33.194,32.887,126.176,121.501,0.35
33.32,33.009,126.373,121.68,0.351
33.446,33.13,126.569,121.86,0.352
33.573,33.252,126.766,122.039,0.353
33.7,33.374,126.962,122.218,0.354
33.827,33.497,127.158,122.397,0.355
33.954,33.619,127.354,122.576,0.356
34.081,33.741,127.55,122.755,0.357
34.209,33.864,127.746,122.933,0.358
34.336,33.987,127.941,123.112,0.359
34.464,34.11,128.137,123.29,0.36
34.592,34.234,128.332,123.468,0.361
34.721,34.357,128.527,123.646,0.362
34.849,34.481,128.722,123.824,0.363
34.978,34.605,128.917,124.002,0.364
35.107,34.729,129.112,124.179,0.365
35.236,34.853,129.307,124.357,0.366
35.365,34.977,129.502,124.534,0.367
35.495,35.102,129.696,124.711,0.368
35.625,35.226,129.891,124.888,0.369
35.754,35.351,130.085,125.065,0.37
35.885,35.476,130.279,125.242,0.371
36.015,35.602,130.473,125.419,0.372
36.145,35.727,130.667,125.595,0.373
36.276,35.853,130.86,125.771,0.374
36.407,35.978,131.053,125.948,0.375
36.538,36.104,131.247,126.124,0.376
36.669,36.23,131.441,126.3,0.377
36.801,36.357,131.634,126.476,0.378
36.932,36.483,131.827,126.651,0.379
37.064,36.61,132.02,126.827,0.38
37.196,36.737,132.213,127.002,0.381
37.328,36.864,132.405,127.178,0.382
37.461,36.991,132.597,127.353,0.383
37.593,37.118,132.79,127.528,0.384
37.726,37.246,132.982,127.703,0.385
37.859,37.373,133.174,127.877,0.386
37.992,37.501,133.367,128.052,0.387
38.126,37.629,133.559,128.226,0.388
38.259,37.758,133.751,128.401,0.389
38.393,37.886,133.942,128.575,0.39
38.527,38.015,134.134,128.749,0.391
38.661,38.143,134.325,128.923,0.392
38.795,38.272,134.517,129.097,0.393
38.93,38.401,134.707,129.27,0.394
39.065,38.531,134.898,129.444,0.395
39.199,38.66,135.089,129.617,0.396
39.335,38.79,135.28,129.79,0.397
39.47,38.919,135.471,129.963,0.398
39.605,39.049,135.662,130.136,0.399
39.741,39.179,135.852,130.309,0.4
39.877,39.31,136.043,130.482,0.401
40.013,39.44,136.233,130.654,0.402
40.149,39.571,136.423,130.827,0.403
40.285,39.702,136.612,130.999,0.404
40.422,39.833,136.801,131.171,0.405
40.559,39.964,136.991,131.343,0.406
40.696,40.095,137.18,131.514,0.407
40.833,40.227,137.369,131.686,0.408
40.97,40.358,137.558,131.857,0.409
41.108,40.49,137.747,132.029,0.41
41.246,40.622,137.935,132.2,0.411
41.384,40.755,138.124,132.371,0.412
41.522,40.887,138.313,132.542,0.413
41.66,41.019,138.501,132.713,0.414
41.799,41.152,138.69,132.884,0.415
41.937,41.285,138.878,133.054,0.416
42.076,41.418,139.066,133.224,0.417
42.215,41.551,139.254,133.395,0.418
42.354,41.685,139.441,133.565,0.419
42.494,41.818,139.629,133.735,0.42
42.634,41.952,139.817,133.905,0.421
42.773,42.086,140.005,134.075,0.422
42.913,42.22,140.192,134.244,0.423
43.054,42.354,140.379,134.413,0.424
43.194,42.489,140.566,134.583,0.425
43.335,42.623,140.753,134.752,0.426
43.475,42.758,140.94,134.921,0.427
43.616,42.893,141.126,135.09,0.428
43.757,43.028,141.313,135.258,0.429
43.899,43.163,141.499,135.427,0.43
44.04,43.299,141.685,135.595,0.431
44.182,43.434,141.872,135.764,0.432
44.324,43.57,142.058,135.932,0.433
44.466,43.706,142.244,136.1,0.434
44.608,43.842,142.429,136.268,0.435
44.75,43.978,142.615,136.436,0.436
44.893,44.115,142.8,136.603,0.437
45.036,44.251,142.985,136.771,0.438
45.179,44.388,143.17,136.938,0.439
45.322,44.525,143.355,137.105,0.44
45.465,44.662,143.541,137.272,0.441
45.609,44.8,143.726,137.439,0.442
45.753,44.937,143.91,137.606,0.443
45.897,45.075,144.095,137.773,0.444
46.041,45.212,144.279,137.939,0.445
46.185,45.35,144.463,138.106,0.446
46.329,45.488,144.648,138.272,0.447
46.474,45.627,144.831,138.438,0.448
46.619,45.765,145.015,138.604,0.449
46.764,45.904,145.199,138.769,0.45
46.909,46.042,145.383,138.935,0.451
47.054,46.181,145.566,139.101,0.452
47.2,46.32,145.75,139.266,0.453
47.346,46.46,145.933,139.431,0.454
47.492,46.599,146.116,139.596,0.455
47.638,46.739,146.299,139.761,0.456
47.784,46.879,146.482,139.926,0.457
47.931,47.018,146.664,140.091,0.458
48.077,47.159,146.847,140.255,0.459
48.224,47.299,147.03,140.42,0.46
48.371,47.439,147.212,140.584,0.461
48.518,47.58,147.394,140.748,0.462
48.666,47.721,147.576,140.912,0.463
48.813,47.861,147.758,141.076,0.464
48.961,48.003,147.94,141.239,0.465
49.109,48.144,148.121,141.403,0.466
49.257,48.285,148.302,141.566,0.467
49.405,48.427,148.484,141.729,0.468
49.554,48.568,148.665,141.892,0.469
49.703,48.71,148.846,142.055,0.47
49.851,48.852,149.027,142.218,0.471
50,48.995,149.207,142.381,0.472
50.15,49.137,149.388,142.543,0.473
50.299,49.28,149.569,142.706,0.474
50.449,49.422,149.749,142.868,0.475
50.598,49.565,149.929,143.03,0.476
50.748,49.708,150.109,143.192,0.477
50.898,49.851,150.289,143.354,0.478
51.049,49.995,150.469,143.516,0.479
51.199,50.138,150.648,143.677,0.48
51.35,50.282,150.828,143.838,0.481
51.501,50.426,151.007,143.999,0.482
51.652,50.57,151.186,144.16,0.483
51.803,50.714,151.365,144.321,0.484
51.954,50.858,151.544,144.482,0.485
52.106,51.003,151.723,144.643,0.486
52.257,51.147,151.902,144.803,0.487
52.409,51.292,152.08,144.964,0.488
52.561,51.437,152.258,145.124,0.489
52.714,51.582,152.437,145.284,0.49
52.866,51.728,152.615,145.444,0.491
53.019,51.873,152.793,145.604,0.492
53.172,52.019,152.971,145.763,0.493
53.325,52.164,153.148,145.923,0.494
53.478,52.31,153.326,146.082,0.495
53.631,52.456,153.503,146.242,0.496
53.785,52.603,153.681,146.401,0.497
53.938,52.749,153.858,146.56,0.498
54.092,52.896,154.035,146.718,0.499
54.246,53.042,154.211,146.877,0.5
54.4,53.189,154.388,147.036,0.501
54.555,53.336,154.565,147.194,0.502
54.709,53.483,154.74,147.352,0.503
54.864,53.631,154.917,147.51,0.504
55.019,53.778,155.093,147.668,0.505
55.174,53.926,155.27,147.826,0.506
55.329,54.074,155.445,147.983,0.507
55.485,54.222,155.62,148.141,0.508
55.64,54.37,155.796,148.298,0.509
55.796,54.518,155.972,148.455,0.51
55.952,54.667,156.147,148.612,0.511
56.108,54.815,156.322,148.769,0.512
56.265,54.964,156.498,148.926,0.513
56.421,55.113,156.672,149.083,0.514
56.578,55.262,156.847,149.239,0.515
56.735,55.411,157.021,149.396,0.516
56.892,55.561,157.196,149.552,0.517
57.049,55.71,157.37,149.708,0.518
57.206,55.86,157.545,149.864,0.519
57.364,56.01,157.719,150.02,0.52
57.521,56.16,157.892,150.175,0.521
57.679,56.31,158.066,150.331,0.522
57.837,56.46,158.24,150.486,0.523
57.996,56.611,158.413,150.641,0.524
58.154,56.761,158.587,150.796,0.525
58.313,56.912,158.759,150.951,0.526
58.471,57.063,158.932,151.106,0.527
58.63,57.214,159.105,151.26,0.528
58.789,57.366,159.279,151.415,0.529
58.949,57.517,159.452,151.57,0.53
59.108,57.669,159.624,151.724,0.531
59.268,57.82,159.796,151.878,0.532
59.428,57.972,159.968,152.032,0.533
59.588,58.124,160.141,152.186,0.534
59.748,58.276,160.314,152.339,0.535
59.908,58.429,160.485,152.493,0.536
60.068,58.581,160.657,152.646,0.537
60.229,58.734,160.828,152.799,0.538
60.39,58.887,160.999,152.952,0.539
60.551,59.04,161.17,153.105,0.54
60.712,59.193,161.341,153.257,0.541
60.873,59.346,161.511,153.41,0.542
61.035,59.499,161.683,153.563,0.543
61.197,59.653,161.854,153.715,0.544
61.359,59.807,162.024,153.867,0.545
61.521,59.96,162.194,154.019,0.546
61.683,60.114,162.364,154.171,0.547
61.845,60.269,162.535,154.323,0.548
62.008,60.423,162.705,154.474,0.549
62.17,60.577,162.875,154.626,0.55
62.333,60.732,163.045,154.777,0.551
62.496,60.887,163.214,154.928,0.552
62.659,61.042,163.383,155.079,0.553
62.823,61.197,163.552,155.23,0.554
62.986,61.352,163.721,155.381,0.555
63.15,61.507,163.89,155.531,0.556
63.314,61.663,164.059,155.682,0.557
63.478,61.819,164.227,155.832,0.558
63.642,61.975,164.396,155.982,0.559
63.807,62.131,164.565,156.132,0.56
63.971,62.287,164.733,156.282,0.561
64.136,62.443,164.902,156.432,0.562
64.301,62.599,165.069,156.582,0.563
64.466,62.756,165.237,156.731,0.564
64.631,62.913,165.405,156.881,0.565
64.797,63.07,165.573,157.03,0.566
64.962,63.227,165.74,157.179,0.567
65.128,63.384,165.907,157.327,0.568
65.294,63.541,166.074,157.476,0.569
65.46,63.699,166.241,157.625,0.57
65.626,63.856,166.408,157.773,0.571
65.793,64.014,166.575,157.921,0.572
65.959,64.172,166.741,158.069,0.573
66.126,64.33,166.907,158.217,0.574
66.293,64.488,167.074,158.365,0.575
66.46,64.647,167.24,158.513,0.576
66.627,64.805,167.406,158.661,0.577
66.795,64.964,167.572,158.808,0.578
66.962,65.123,167.739,158.956,0.579
67.13,65.281,167.904,159.103,0.58
67.298,65.441,168.07,159.25,0.581
67.466,65.6,168.235,159.397,0.582
67.634,65.759,168.4,159.543,0.583
67.802,65.919,168.565,159.69,0.584
67.971,66.078,168.73,159.836,0.585
68.14,66.238,168.895,159.983,0.586
68.309,66.398,169.06,160.129,0.587
68.478,66.558,169.224,160.275,0.588
68.647,66.719,169.389,160.421,0.589
68.816,66.879,169.553,160.567,0.59
68.986,67.04,169.717,160.712,0.591
69.156,67.2,169.881,160.858,0.592
69.325,67.361,170.045,161.003,0.593
69.495,67.522,170.208,161.148,0.594
69.666,67.683,170.371,161.293,0.595
69.836,67.845,170.535,161.438,0.596
70.007,68.006,170.698,161.583,0.597
70.177,68.168,170.862,161.727,0.598
70.348,68.329,171.025,161.872,0.599
70.519,68.491,171.188,162.016,0.6
70.69,68.653,171.351,162.16,0.601
70.862,68.815,171.513,162.304,0.602
71.033,68.978,171.676,162.448,0.603
71.205,69.14,171.838,162.592,0.604
71.377,69.303,172,162.735,0.605
71.549,69.466,172.162,162.879,0.606
71.721,69.628,172.324,163.022,0.607
71.893,69.791,172.485,163.165,0.608
72.066,69.955,172.647,163.308,0.609
72.238,70.118,172.808,163.451,0.61
72.411,70.281,172.969,163.594,0.611
72.584,70.445,173.13,163.736,0.612
72.757,70.609,173.291,163.879,0.613
72.931,70.773,173.452,164.021,0.614
73.104,70.937,173.613,164.163,0.615
73.278,71.101,173.773,164.305,0.616
73.451,71.265,173.933,164.447,0.617
73.625,71.43,174.094,164.588,0.618
73.799,71.594,174.253,164.73,0.619
73.974,71.759,174.413,164.871,0.62
74.148,71.924,174.573,165.012,0.621
74.323,72.089,174.732,165.154,0.622
74.497,72.254,174.892,165.294,0.623
74.672,72.419,175.051,165.435,0.624
74.847,72.585,175.21,165.576,0.625
75.023,72.75,175.37,165.717,0.626
75.198,72.916,175.528,165.857,0.627
75.373,73.082,175.687,165.997,0.628
75.549,73.248,175.846,166.137,0.629
75.725,73.414,176.004,166.277,0.63
75.901,73.58,176.163,166.417,0.631
76.077,73.747,176.321,166.557,0.632
76.253,73.913,176.48,166.697,0.633
76.43,74.08,176.638,166.836,0.634
76.607,74.247,176.796,166.975,0.635
76.783,74.414,176.954,167.115,0.636
76.96,74.581,177.111,167.254,0.637
77.137,74.748,177.268,167.392,0.638
77.315,74.915,177.426,167.531,0.639
77.492,75.083,177.583,167.67,0.64
77.67,75.251,177.74,167.808,0.641
77.847,75.418,177.898,167.947,0.642
78.025,75.586,178.054,168.085,0.643
78.203,75.754,178.211,168.223,0.644
78.382,75.923,178.367,168.361,0.645
78.56,76.091,178.524,168.498,0.646
78.739,76.26,178.68,168.636,0.647
78.917,76.428,178.835,168.773,0.648
79.096,76.597,178.991,168.91,0.649
79.275,76.766,179.146,169.047,0.65
79.454,76.935,179.302,169.184,0.651
79.633,77.104,179.458,169.321,0.652
79.813,77.273,179.613,169.458,0.653
79.993,77.443,179.768,169.594,0.654
80.172,77.612,179.923,169.731,0.655
80.352,77.782,180.077,169.867,0.656
80.532,77.952,180.232,170.003,0.657
80.713,78.122,180.386,170.139,0.658
80.893,78.292,180.54,170.275,0.659
81.073,78.462,180.695,170.41,0.66
81.254,78.633,180.849,170.546,0.661
81.435,78.803,181.003,170.681,0.662
81.616,78.974,181.156,170.817,0.663
81.797,79.145,181.309,170.951,0.664
81.978,79.316,181.463,171.086,0.665
82.16,79.487,181.617,171.222,0.666
82.342,79.658,181.77,171.356,0.667
82.523,79.83,181.923,171.491,0.668
82.705,80.001,182.077,171.625,0.669
82.887,80.173,182.229,171.759,0.67
83.07,80.344,182.382,171.894,0.671
83.252,80.516,182.535,172.028,0.672
83.434,80.688,182.687,172.162,0.673
83.617,80.861,182.84,172.295,0.674
83.8,81.033,182.992,172.429,0.675
83.983,81.205,183.144,172.562,0.676
84.166,81.378,183.295,172.696,0.677
84.349,81.55,183.447,172.829,0.678
84.533,81.723,183.599,172.962,0.679
84.716,81.896,183.75,173.095,0.68
84.9,82.069,183.902,173.227,0.681
85.084,82.243,184.053,173.36,0.682
85.268,82.416,184.204,173.493,0.683
85.452,82.589,184.355,173.625,0.684
85.637,82.763,184.506,173.757,0.685
85.821,82.937,184.657,173.889,0.686
86.006,83.111,184.808,174.021,0.687
86.191,83.285,184.958,174.153,0.688
86.376,83.459,185.108,174.284,0.689
86.561,83.633,185.259,174.416,0.69
86.746,83.808,185.409,174.547,0.691
86.931,83.982,185.558,174.679,0.692
87.117,84.157,185.708,174.81,0.693
87.303,84.332,185.857,174.94,0.694
87.489,84.507,186.006,175.071,0.695
87.675,84.682,186.156,175.202,0.696
87.861,84.857,186.305,175.332,0.697
88.047,85.032,186.454,175.463,0.698
